id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.153994,3.358604,36.49480485194363,9742.0
100039,11,11,0.255216,2.825705,12.46698327595368,8315.0
100099,6,6,0.311036,2.442235,25.44201513496228,9012.0
10081,16,16,0.201313,3.180762,26.126801626989614,10501.0
101027,12,12,0.145490,3.261388,22.76089069596492,8421.0
101084,17,17,0.136255,3.573278,13.53355856006965,7849.0
102062,37,37,0.052557,4.436111,15.109146433882415,7849.0
103006,7,7,0.235419,2.855319,19.322075455915183,8070.0
103029,9,9,0.320551,2.968957,27.431210040813312,8871.0
103078,13,13,0.188540,3.304024,26.08895138395019,9003.0
104010,13,13,0.070735,3.714548,14.729094343958424,7795.0
104055,16,16,0.124550,3.406629,18.242512837052345,8628.0
105027,5,5,0.318474,2.674541,18.769497201079503,8011.0
106005,7,7,0.357348,2.766749,27.03510744101368,9827.0
106047,4,4,0.468248,2.500913,28.9837075911928,8511.0
107014,19,19,0.157119,3.529523,12.302461406914516,7897.0
107045,13,13,0.127052,3.527436,18.57161868410185,8339.0
107072,19,19,0.110002,3.759423,12.321412899065765,7844.0
108004,5,5,0.312479,2.805789,14.358457943890244,7744.0
108036,14,14,0.146466,3.610894,14.709481568075716,8028.0
108069,3,3,0.504703,2.155457,28.15010419790633,7884.0
109055,3,3,0.520951,2.189953,32.22257883101702,8110.0
112056,4,4,0.421477,2.682714,40.78205688600429,8835.0
112090,25,25,0.180072,3.814469,12.494237869977953,7901.0
117025,20,20,0.140636,3.493337,15.544604236027226,8779.0
118015,37,37,0.115179,3.871344,20.3119776439853,10318.0
118031,23,23,0.216961,3.397588,17.905684303026646,9326.0
118072,15,15,0.166202,3.360544,20.021008807001635,9230.0
120003,29,29,0.190143,3.667907,23.95157316396944,11799.0
120093,36,36,0.085477,4.095636,28.84344043000601,11604.0
123057,15,15,0.226386,3.291053,15.7207949180156,8326.0
128035,43,43,0.166940,3.802998,20.87013119412586,8588.0
130014,7,7,0.262654,2.992173,19.45011484902352,8512.0
130066,11,11,0.271190,2.944333,19.471208969131112,9011.0
134049,21,21,0.191023,3.447496,10.903652149019765,7872.0
134067,24,24,0.161859,3.898284,13.41862552985549,7889.0
140006,15,15,0.242199,3.061483,29.125800166046247,10619.0
140088,22,22,0.222059,3.260629,30.2355326351244,11655.0
14085,15,15,0.106610,3.482812,16.25362895708531,8979.0
14092,18,18,0.038125,3.907840,14.771205025026577,8536.0
141012,4,4,0.379019,2.390504,27.37028747005388,9584.0
141048,7,7,0.338609,3.466207,17.38438676088117,8290.0
145059,31,31,0.221315,3.478931,14.78541386500001,8875.0
145079,21,21,0.156528,3.702870,13.21240306016989,8770.0
146074,38,38,0.185881,3.805914,28.393062832998112,10226.0
147077,21,21,0.245897,3.177363,11.729991677915676,8045.0
147080,28,28,0.237403,3.385114,11.707141340943052,8271.0
15011,34,34,0.172218,3.628037,19.960288506001238,8782.0
15062,16,16,0.219863,3.154602,14.339348036097364,8134.0
156054,44,44,0.053808,4.544125,26.3223330990877,10479.0
157032,12,12,0.120064,3.396617,39.53802352491766,11044.0
157087,28,28,0.250503,3.411351,16.77804162702523,10928.0
159002,19,19,0.142500,3.557816,20.0544419658836,13433.0
159022,7,7,0.371293,3.038714,43.80220435094088,11651.0
160006,18,18,0.181781,3.408982,20.70567730301991,9868.0
16004,36,36,0.246114,3.369878,16.112987981177866,8071.0
160067,7,7,0.385610,2.966841,32.61273315199651,10327.0
16068,8,8,0.212772,2.844407,18.633158108918,7962.0
161045,9,9,0.174517,2.924170,52.60424209781922,12416.0
163004,21,21,0.196209,3.498040,16.891484634950757,9169.0
163096,16,16,0.174458,3.366086,14.262474993010985,8215.0
164046,5,5,0.394682,2.528247,27.913524938048795,8460.0
168084,14,14,0.258746,2.988553,19.26119111082517,9031.0
17067,17,17,0.260198,3.253199,21.32977826101705,10720.0
175083,8,8,0.135407,3.319307,14.542820862028748,7787.0
176051,5,5,0.301378,2.879190,46.90578427701257,10369.0
179084,19,19,0.178406,3.496081,25.459067474119365,11041.0
181021,22,22,0.059517,4.307404,18.57367286691442,9624.0
183066,8,8,0.190913,3.170667,23.959361925954,8865.0
185092,20,20,0.140681,3.383761,26.212361308047548,12790.0
187058,22,22,0.116279,3.739857,17.749463119078428,7939.0
187099,29,29,0.122782,4.018500,12.067572067026047,7880.0
188025,42,42,0.093979,4.232470,19.77710529207252,8837.0
189006,33,33,0.163472,3.641695,20.32990486593917,11635.0
189013,23,23,0.155844,3.625321,20.26162874698639,9005.0
189029,22,22,0.196884,3.278943,25.331162810092792,17718.0
189096,25,25,0.229236,3.379920,13.17142093111761,8593.0
196027,8,8,0.349916,3.427980,48.61331961187534,11884.0
196040,56,56,0.125910,3.983307,19.971794761018828,8091.0
196062,8,8,0.207604,3.168174,18.339283716166392,8259.0
196088,11,11,0.135874,3.296885,15.96341039519757,8316.0
198087,60,60,0.119755,3.991085,33.35742077603936,10620.0
20069,15,15,0.217724,3.207886,18.662683794973415,8928.0
201080,19,19,0.094962,3.750498,28.122395356884223,11987.0
2018,14,14,0.265026,3.064838,23.526905088918284,9752.0
202000,11,11,0.194092,3.075712,30.575250934110954,10036.0
206062,25,25,0.167221,3.624124,19.700121010188013,9514.0
206097,19,19,0.131130,3.573880,14.52146085491404,8105.0
207038,18,18,0.219149,3.253295,15.754433418158442,8881.0
207049,13,13,0.234195,3.141551,15.03517047711648,7826.0
208078,12,12,0.103310,3.445512,15.6719581799116,8135.0
209021,10,10,0.251132,3.276944,15.116161878220735,7826.0
217013,18,18,0.084723,3.855571,37.36675026197918,17731.0
217090,13,13,0.227515,3.292106,15.598905642982572,7977.0
220003,33,33,0.060480,4.232287,13.684197979979215,8017.0
223004,18,18,0.168266,3.460002,21.26935323397629,9998.0
223060,15,15,0.177101,3.390849,16.44976250990294,8834.0
225022,19,19,0.057573,3.864051,21.321675101062283,10107.0
226022,28,28,0.067449,4.156898,17.196799173019826,9089.0
226033,29,29,0.068002,4.287643,14.095703225815669,8168.0
226043,61,61,0.082779,4.353040,23.72165099508129,8218.0
226060,41,41,0.160071,3.747350,21.40726054692641,9343.0
228076,22,22,0.086196,4.025408,26.206580132013187,11437.0
230063,33,33,0.128971,4.042846,18.418072965927426,9363.0
230098,18,18,0.228579,3.321551,14.359115332132204,8109.0
23050,60,60,0.219332,3.654894,27.72077278210781,10381.0
232076,6,6,0.267365,2.734004,34.9710906711407,12831.0
235098,41,41,0.122646,3.932243,25.922213145066053,9673.0
238025,8,8,0.169713,3.109138,22.380527794826776,8532.0
243095,43,43,0.150017,3.557302,30.37491430202499,18266.0
246009,7,7,0.290153,2.477218,22.168147234944627,8502.0
247003,23,23,0.034565,4.261181,14.500009351875631,8254.0
247012,12,12,0.135320,3.486308,18.985131160123277,8180.0
249021,28,28,0.107532,3.910086,16.35083898785524,9071.0
250047,11,11,0.189723,3.096790,28.27768177515827,9490.0
250087,27,27,0.198851,3.339663,20.825820222962648,10872.0
253016,38,38,0.178185,3.695543,16.834094173973426,9258.0
253092,8,8,0.201291,3.400083,21.574241837020963,8701.0
257098,15,15,0.130312,3.491287,22.03839471982792,9596.0
258089,43,43,0.152826,3.775275,20.511962146963924,8610.0
259060,20,20,0.283508,3.142514,12.866918738931416,8073.0
267036,27,27,0.209664,3.483692,18.22671925905161,9278.0
268048,20,20,0.124110,3.675117,11.513344821985813,7945.0
268074,14,14,0.101539,3.528722,12.640267848037183,7844.0
277053,32,32,0.077553,4.169781,14.72629434010014,7902.0
279005,13,13,0.293580,2.910140,32.36868320894428,12294.0
28083,18,18,0.175753,3.406885,21.15092611918226,8703.0
281017,22,22,0.129529,3.587091,26.31543299695477,9180.0
285022,12,12,0.136836,3.200811,56.69611509586685,15975.0
288024,40,40,0.127243,4.149365,22.20774562098086,9139.0
289011,24,24,0.149484,3.659589,16.229673098074272,8418.0
290035,37,37,0.083381,4.190415,16.09472874016501,8021.0
29030,21,21,0.064135,4.196495,19.31275848904625,8989.0
296028,12,12,0.256881,2.975142,32.55055278306827,9579.0
296058,22,22,0.242658,3.383473,11.881699573947117,8371.0
302022,11,11,0.204328,3.040707,27.259344317018986,10177.0
306051,13,13,0.228398,3.048417,25.715721467044204,8782.0
306052,5,5,0.384058,2.506519,17.430407505016774,7960.0
3063,6,6,0.300973,2.882138,30.12398467306048,9427.0
309040,47,47,0.209577,3.542211,18.745806821854785,8546.0
317043,11,11,0.133653,3.219699,13.072381203994157,7801.0
326025,8,8,0.219794,3.177303,23.93112481199205,9044.0
326085,10,10,0.248235,2.811326,20.74504274991341,8362.0
33044,8,8,0.315773,2.665563,25.95612995885313,9977.0
334025,9,9,0.303727,2.813771,42.71195161691867,11529.0
335088,27,27,0.163916,3.892961,11.069558980874715,7882.0
335094,21,21,0.187412,3.522112,18.072332340991125,11074.0
344010,20,20,0.165561,3.525402,13.363578144926578,8436.0
346016,12,12,0.119918,3.318026,15.631325569935145,7890.0
347031,12,12,0.340073,2.686176,30.975704414071515,14181.0
35028,14,14,0.247637,3.063355,33.200231226859614,11301.0
35049,11,11,0.095116,3.452284,44.942989082075655,11769.0
36046,12,12,0.142377,3.463427,26.54777935682796,8601.0
365072,19,19,0.191006,3.457956,14.33690691087395,7881.0
368037,30,30,0.240147,3.454576,14.761513559846207,9702.0
372019,13,13,0.169430,3.258813,27.291766440030187,9936.0
376086,15,15,0.269899,3.068302,20.33678423287347,10014.0
384022,9,9,0.226347,3.047738,28.55556541401893,9009.0
384089,23,23,0.188210,3.351883,20.796594182029366,11248.0
385022,17,17,0.204061,3.287288,19.942556421039622,10140.0
388006,14,14,0.234761,3.062116,14.461123038083317,8245.0
388018,39,39,0.188448,3.702631,16.98215261986479,8101.0
388067,56,56,0.238363,3.415457,28.159598859027028,8684.0
393035,28,28,0.151174,3.708158,22.607584808021784,17655.0
41006,6,6,0.373997,2.788031,17.46708613401279,8210.0
41029,10,10,0.197009,3.206588,26.642980326199904,9163.0
41085,13,13,0.246436,3.081104,17.2050166700501,8068.0
41096,3,3,0.544430,2.089302,49.77439821511507,9371.0
43033,4,4,0.457447,2.278205,28.776652742177248,7944.0
43051,2,2,0.606550,1.604436,108.84266580012628,11933.0
45000,39,39,0.149841,3.850318,16.102151626022533,8152.0
48017,10,10,0.302541,2.521123,22.78050263505429,8657.0
48025,26,26,0.052432,4.385140,19.137779003940523,8943.0
49024,6,6,0.250840,2.814484,27.93094228999689,9990.0
5096,19,19,0.260517,3.411200,20.025597704108804,9057.0
51084,35,35,0.238309,3.400304,16.94202567380853,9546.0
6046,23,23,0.234964,3.297593,18.699913459829983,11876.0
61034,27,27,0.126554,3.730977,15.000701408134772,8900.0
64061,17,17,0.156657,3.678953,22.393605921184644,9050.0
65084,33,33,0.208064,3.512104,20.040687122149397,9101.0
69000,9,9,0.251933,2.889229,30.232508428860456,9833.0
69007,20,20,0.165333,3.549121,26.760187522042543,11397.0
69022,3,3,0.473525,2.220923,27.44716881588101,7976.0
70011,4,4,0.387795,2.454343,33.83358174096793,8286.0
70090,6,6,0.408481,2.955750,18.456886547850445,8351.0
71076,29,29,0.089895,3.894648,15.278396861860529,8379.0
71099,28,28,0.180707,3.579313,16.392883036052808,9724.0
77062,11,11,0.241188,3.389238,13.83066278602928,8104.0
78098,21,21,0.182678,3.411012,11.933751008007675,8181.0
79073,16,16,0.204477,3.555972,18.066871707094837,7913.0
80085,23,23,0.110878,3.526545,29.640509879915044,13693.0
80090,15,15,0.085871,3.594219,14.57889320794493,8393.0
8068,9,9,0.185666,3.038875,30.39446227811277,9532.0
81066,24,24,0.096981,3.860056,18.74736812710762,8849.0
81090,58,58,0.134449,4.124274,25.3314800739754,9077.0
81095,25,25,0.128544,3.670381,17.890125905862078,9338.0
87015,6,6,0.334735,2.836061,13.324338966049254,7829.0
92014,46,46,0.110242,4.012991,22.22883041505702,10930.0
94095,24,24,0.143425,3.805460,14.176562842912972,7926.0
97010,19,19,0.178202,3.257151,23.03933701198548,10660.0
