id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.689567,1.544368,206.14129266003147,8022659.0
100039,11,11,0.420657,2.155157,94.91051131812856,3001183.0
100099,6,6,0.720096,1.462482,157.90796206402592,6019198.0
10081,16,16,0.430451,1.988312,169.41241759597324,6929825.0
101027,12,12,0.325097,2.312555,148.5505955799017,5676091.0
101084,17,17,0.707209,2.075302,86.36634854483418,2590483.0
102062,37,37,0.095624,3.763460,99.24702750495636,3229085.0
103006,7,7,0.479633,2.459496,96.49704799894243,3207514.0
103029,9,9,0.408901,2.293525,192.7111056370195,6681840.0
103078,13,13,0.594579,2.113120,107.293917164905,3874120.0
104010,13,13,0.360937,2.983978,110.61551148304716,3378029.0
104055,16,16,0.332564,2.274474,141.6907331829425,5432200.0
105027,5,5,0.522301,2.183013,165.3959580939263,5644651.0
106005,7,7,0.500407,1.949216,127.63469325797632,4984695.0
106047,4,4,0.465153,2.143958,112.112775035901,3798021.0
107014,19,19,0.258318,2.995298,134.08904028800316,4605586.0
107045,13,13,0.319677,2.834589,105.25480912509374,3821575.0
107072,19,19,0.220129,2.961237,108.91995020699687,3721044.0
108004,5,5,0.534872,2.077219,118.82908556889744,3730355.0
108036,14,14,0.259178,3.205984,112.83742981497198,3850275.0
108069,3,3,0.551998,1.819696,106.352502244059,3247564.0
109055,3,3,0.512379,2.200695,121.87429136107676,4211736.0
112056,4,4,0.647111,1.426709,194.4905765128788,6961300.0
112090,25,25,0.302238,3.204950,97.25758618814872,3571259.0
117025,20,20,0.290064,2.469213,147.56809773202986,5626787.0
118015,37,37,0.219977,3.140026,121.31478563998826,4800315.0
118031,23,23,0.318377,2.766145,117.40844495687634,4607765.0
118072,15,15,0.194884,3.354118,120.22901743394324,4662668.0
120003,29,29,0.325654,2.947054,151.23899212502874,6460833.0
120093,36,36,0.267127,3.005377,178.19416597508825,7380872.0
123057,15,15,0.367994,2.544441,114.56962385214864,4161668.0
128035,43,43,0.274753,3.022562,107.83690910600126,4277110.0
130014,7,7,0.498418,2.054119,138.8293624171056,4809428.0
130066,11,11,0.338077,2.437624,119.9109089449048,4625557.0
134049,21,21,0.214930,3.290572,80.87045338191092,2742091.0
134067,24,24,0.260083,3.354832,78.22388936579227,2631617.0
140006,15,15,0.708809,2.092213,183.10522661497816,7396458.0
140088,22,22,0.331754,2.688562,231.9245176371187,9521755.0
14085,15,15,0.185720,2.882991,101.76717780390754,3580488.0
14092,18,18,0.276074,3.126323,109.297509545926,3904621.0
141012,4,4,0.445450,2.245620,102.16098301997408,3461144.0
141048,7,7,0.514722,2.523905,113.95149763510562,3981111.0
145059,31,31,0.327067,3.036605,74.45063186902553,2909234.0
145079,21,21,0.292333,2.807837,120.48907177592628,4440838.0
146074,38,38,0.288275,3.135655,174.68192941881716,7153736.0
147077,21,21,0.359179,2.804327,114.32805228605866,3817472.0
147080,28,28,0.387485,2.741321,82.93088450701907,2797999.0
15011,34,34,0.331079,2.856609,104.76562008610928,4087053.0
15062,16,16,0.426848,2.269872,106.62136935000308,3638339.0
156054,44,44,0.135931,3.607956,168.70924693811685,6790057.0
157032,12,12,0.408281,2.061072,149.10459470190108,6104075.0
157087,28,28,0.302224,3.056161,92.9874360859394,3531316.0
159002,19,19,0.242078,2.811482,137.7554794352036,5407605.0
159022,7,7,0.417539,2.565381,212.34360722010024,8567367.0
160006,18,18,0.306546,2.930900,129.5479070849251,4927178.0
16004,36,36,0.407422,2.673508,87.85724231507629,2907015.0
160067,7,7,0.635514,1.879624,166.5153294398915,6478409.0
16068,8,8,0.483113,2.451021,159.41469922382385,5710345.0
161045,9,9,0.524866,1.835497,226.6646225489676,9664752.0
163004,21,21,0.347374,2.698366,135.64838716899976,5241504.0
163096,16,16,0.292718,2.776261,102.55861689103769,3587884.0
164046,5,5,0.603262,1.515029,193.63943903590555,7117148.0
168084,14,14,0.365537,2.621655,129.71787910419516,5096344.0
17067,17,17,0.386600,2.797053,142.2378267501481,5532274.0
175083,8,8,0.409607,2.316797,88.42368617793545,2850344.0
176051,5,5,0.604164,1.638434,170.6317147319205,6099533.0
179084,19,19,0.355083,2.479932,199.33959142211825,8185478.0
181021,22,22,0.334589,3.182449,180.5182918489445,6726894.0
183066,8,8,0.478178,2.179872,145.43144128890708,5461560.0
185092,20,20,0.348583,2.423526,208.79116212786172,8564237.0
