id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.402581,1.807799,5.737204540986568,358598.0
100039,11,11,0.531816,1.773954,5.849789418047294,367904.0
100099,6,6,0.440952,1.831186,6.444284043041989,357776.0
10081,16,16,0.293837,2.547596,6.687515588942915,358292.0
101027,12,12,0.299958,2.255802,5.077025697100908,365184.0
101084,17,17,0.376196,2.299286,5.833020938094705,366643.0
102062,37,37,0.077991,4.050046,7.027219071984291,372255.0
103006,7,7,0.482510,2.443877,4.872611444909126,366675.0
103029,9,9,0.433996,2.278832,5.781511188019067,361212.0
103078,13,13,0.364342,2.335820,5.6221203960012645,364184.0
104010,13,13,0.110950,3.424467,4.7494710211176425,368482.0
104055,16,16,0.216315,2.582653,5.870398801052943,361825.0
105027,5,5,0.308730,2.795089,4.689167400123552,363677.0
106005,7,7,0.527955,1.765663,11.432909910101444,357647.0
106047,4,4,0.431191,2.418006,6.283649047138169,362024.0
107014,19,19,0.226868,3.166633,6.953582414193079,367866.0
107045,13,13,0.248551,2.768450,4.812537760008127,365250.0
107072,19,19,0.238515,2.916562,5.766353487037122,369765.0
108004,5,5,0.268234,2.528075,4.546659912914038,370181.0
108036,14,14,0.203037,3.222014,4.888917417963967,364977.0
108069,3,3,0.489366,1.966753,5.070712989894673,367541.0
109055,3,3,0.539935,1.876796,5.523655295139179,364722.0
112056,4,4,0.471448,2.023278,7.251760337036103,358875.0
112090,25,25,0.282073,3.025313,6.636216392973438,369889.0
117025,20,20,0.298189,2.404743,5.816817531129345,360296.0
118015,37,37,0.160634,3.325083,8.120827025966719,357861.0
118031,23,23,0.424633,2.733631,6.558782707899809,363899.0
118072,15,15,0.293156,2.878408,5.506054944125935,363839.0
120003,29,29,0.279040,2.867878,8.320401757955551,359328.0
120093,36,36,0.115150,3.557019,7.759694224921986,359595.0
123057,15,15,0.378797,2.408705,5.369422529125586,363229.0
128035,43,43,0.252683,3.002099,10.132904845988378,367137.0
130014,7,7,0.433015,2.271678,6.369646420003846,362104.0
130066,11,11,0.346818,2.586328,6.062863472849131,355214.0
134049,21,21,0.233511,3.118903,6.001229222863913,370383.0
134067,24,24,0.269592,3.067858,5.632029881933704,369189.0
140006,15,15,0.263690,2.674163,5.196073280880228,360286.0
140088,22,22,0.260687,2.917148,6.855779231991619,360621.0
14085,15,15,0.179508,2.917473,5.2039785601664335,364309.0
14092,18,18,0.098444,3.141270,8.335421556141227,359173.0
141012,4,4,0.434145,2.270331,4.422144193900749,368523.0
141048,7,7,0.450916,2.546906,5.335571567993611,369632.0
145059,31,31,0.392681,2.795690,7.550297153182328,367245.0
145079,21,21,0.274017,2.906086,5.917687401873991,369644.0
146074,38,38,0.235396,3.254360,8.513571631163359,364976.0
147077,21,21,0.351807,2.656695,6.1443414718378335,371116.0
147080,28,28,0.336505,2.855628,7.046630639117211,368735.0
15011,34,34,0.249093,2.913312,8.018689946969971,369220.0
15062,16,16,0.494225,1.990643,5.24135454883799,367263.0
156054,44,44,0.090104,4.024861,8.30906122084707,360899.0
157032,12,12,0.146992,2.839857,8.394947424065322,360591.0
157087,28,28,0.352523,2.626602,7.358409702079371,371440.0
159002,19,19,0.195080,2.985473,6.0381186271552,362752.0
