id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.170307,3.038974,37.25304815289565,10588.0
100039,11,11,0.252588,2.845418,17.173249538987875,8487.0
100099,6,6,0.317405,2.430594,24.707910614088178,9603.0
10081,16,16,0.189315,3.215473,26.47107984405011,11621.0
101027,12,12,0.167467,3.128300,25.035246915882453,8787.0
101084,17,17,0.138263,3.563018,16.439154141116887,7940.0
102062,37,37,0.052412,4.438647,15.460562779102474,7938.0
103006,7,7,0.237123,2.849925,16.517559884116054,8258.0
103029,9,9,0.319633,2.968382,26.179138944018632,9367.0
103078,13,13,0.185173,3.311012,17.935646466212347,9397.0
104010,13,13,0.072383,3.595730,13.250568069983274,7853.0
104055,16,16,0.123697,3.411261,18.51755789690651,9054.0
105027,5,5,0.318237,2.675625,20.181138986023143,8201.0
106005,7,7,0.355965,2.769704,27.395643858006224,10641.0
106047,4,4,0.468653,2.485179,28.363591292873025,8886.0
107014,19,19,0.162035,3.529934,11.718001194065437,8032.0
107045,13,13,0.127980,3.521017,19.633148944936693,8625.0
107072,19,19,0.106055,3.759088,11.529396428959444,7933.0
108004,5,5,0.286966,2.698979,13.917728872969748,7772.0
108036,14,14,0.160787,3.556092,13.739208453102036,8201.0
108069,3,3,0.505118,2.151239,25.670888884924352,7997.0
109055,3,3,0.494176,2.293891,30.015897751087323,8332.0
112056,4,4,0.421659,2.676901,37.62834703689441,9383.0
112090,25,25,0.185275,3.755231,12.239205459831282,8024.0
117025,20,20,0.139960,3.478037,21.685418620938435,9252.0
118015,37,37,0.111817,3.930639,21.331501982174814,11192.0
118031,23,23,0.216973,3.388091,17.275188624160364,9985.0
118072,15,15,0.169913,3.329676,20.24691381584853,9700.0
120003,29,29,0.190682,3.646279,22.21887763706036,13058.0
120093,36,36,0.086743,4.082555,26.81805054098368,13075.0
123057,15,15,0.227537,3.281725,17.628027902916074,8620.0
128035,43,43,0.172461,3.741600,19.83680822281167,9068.0
130014,7,7,0.270217,2.960030,19.333124047145247,8882.0
130066,11,11,0.280479,2.903090,19.763617190998048,9568.0
134049,21,21,0.186995,3.478414,11.290121457073838,7976.0
134067,24,24,0.173011,3.803491,13.073287189938128,7993.0
140006,15,15,0.249844,3.056113,28.698695310857147,11813.0
140088,22,22,0.219361,3.226776,28.9136022569146,13124.0
14085,15,15,0.108981,3.448238,15.298714163014663,9252.0
14092,18,18,0.037943,3.926776,14.161084908992052,8819.0
141012,4,4,0.379982,2.359520,26.08073033206165,9908.0
141048,7,7,0.340635,3.450675,16.464572436874732,8479.0
145059,31,31,0.233421,3.394289,14.55097892996855,9298.0
145079,21,21,0.149353,3.751501,13.832158328965306,9146.0
146074,38,38,0.197485,3.687826,27.304712146054957,11263.0
147077,21,21,0.254212,3.184459,12.6442021089606,8218.0
147080,28,28,0.239591,3.302933,14.415603707078844,8513.0
15011,34,34,0.170293,3.630933,16.877793834079057,9170.0
15062,16,16,0.220558,3.205925,13.219083956908436,8364.0
156054,44,44,0.056961,4.504465,26.05536107602529,11597.0
157032,12,12,0.121093,3.391595,36.19844500301406,12212.0
157087,28,28,0.236690,3.508096,18.38567642099224,11622.0
159002,19,19,0.124970,3.677739,21.707567167002708,14328.0
159022,7,7,0.372275,3.047492,40.34728133701719,13135.0
160006,18,18,0.192468,3.239510,21.00954572320916,10669.0
16004,36,36,0.251435,3.306486,15.375910978065804,8279.0
160067,7,7,0.321771,2.982378,32.99279719381593,11318.0
16068,8,8,0.205121,2.895537,20.131906819995493,8146.0
161045,9,9,0.243744,2.709186,53.53433592803776,14163.0
163004,21,21,0.227996,3.272469,16.786706096027046,9792.0
163096,16,16,0.174258,3.329659,13.941356069874018,8460.0
164046,5,5,0.395114,2.530032,28.820792628917843,8830.0
168084,14,14,0.259329,3.029095,18.289340300951157,9598.0
17067,17,17,0.277379,3.116745,20.530069761909544,11471.0
175083,8,8,0.132584,3.333162,13.753859251970423,7849.0
176051,5,5,0.301961,2.855512,40.23288390203379,11482.0
179084,19,19,0.183482,3.446507,25.56327335699461,12145.0
181021,22,22,0.056297,4.279118,18.103808615123853,10298.0
183066,8,8,0.207863,3.018542,25.376975394086912,9356.0
185092,20,20,0.131435,3.453131,25.646508037112653,14366.0
187058,22,22,0.118104,3.720734,15.48342820792459,8082.0
187099,29,29,0.121572,4.017922,14.560342593118548,7984.0
188025,42,42,0.091966,4.240584,19.957645697984844,9339.0
189006,33,33,0.167330,3.634119,20.56738129700534,12470.0
189013,23,23,0.145191,3.709474,17.40458644204773,9598.0
189029,22,22,0.190245,3.302096,24.751497332938012,19299.0
189096,25,25,0.230947,3.353806,12.237738729221746,8872.0
196027,8,8,0.349161,3.462754,40.59112801798619,13532.0
196040,56,56,0.126293,3.981788,20.594107404816896,8237.0
196062,8,8,0.217089,3.083804,18.20719264005311,8530.0
196088,11,11,0.134533,3.331109,13.97576912282966,8474.0
198087,60,60,0.128019,3.891370,33.7048271629028,11820.0
20069,15,15,0.204086,3.320202,20.363178147934377,9490.0
201080,19,19,0.102469,3.636214,24.216406462946907,13557.0
2018,14,14,0.265773,3.046609,25.15416818903759,10597.0
202000,11,11,0.195216,3.066977,27.09609976806678,10933.0
206062,25,25,0.163783,3.645887,18.593500718008727,10257.0
206097,19,19,0.131176,3.570343,14.091460526920857,8329.0
207038,18,18,0.236376,3.206313,15.737435231916606,9235.0
207049,13,13,0.248383,3.074132,14.739974131807683,7896.0
208078,12,12,0.128104,3.334127,15.75341005413793,8350.0
209021,10,10,0.260016,3.273769,14.27553968410939,7914.0
217013,18,18,0.147264,3.865946,38.83380905399099,19410.0
217090,13,13,0.227256,3.290122,18.301893522962928,8123.0
220003,33,33,0.061721,4.196199,14.733742791926488,8154.0
223004,18,18,0.169945,3.452086,19.936558859888464,10825.0
223060,15,15,0.184180,3.339966,16.648016351973638,9296.0
225022,19,19,0.058959,3.865025,23.41953611187637,11024.0
226022,28,28,0.062852,4.233296,17.057950509013608,9676.0
226033,29,29,0.067101,4.270871,11.093444023048503,8362.0
226043,61,61,0.086722,4.306454,23.34267339296639,8461.0
226060,41,41,0.159301,3.747452,21.9756933208555,10006.0
228076,22,22,0.084182,4.018994,32.893068928970024,12676.0
230063,33,33,0.131211,4.011140,18.56708183581941,10046.0
230098,18,18,0.259198,3.133581,14.120694503886623,8327.0
23050,60,60,0.226348,3.609745,27.191243598004803,10977.0
232076,6,6,0.330145,2.745078,35.81633992306888,13848.0
235098,41,41,0.121225,3.954619,28.92078195605427,10533.0
238025,8,8,0.187870,2.969558,22.44748876010999,8919.0
243095,43,43,0.156308,3.525545,28.980921526206657,19907.0
