id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.553507,1.788039,17.78833639412187,244986.0
100039,11,11,0.224106,2.729770,8.199814734980464,58199.0
100099,6,6,0.580371,2.010107,16.357805368024856,162556.0
10081,16,16,0.247501,2.694503,13.881148084066808,263597.0
101027,12,12,0.352631,2.233122,9.784826605115086,136255.0
101084,17,17,0.498636,2.874131,7.620046218857169,47921.0
102062,37,37,0.032260,4.159544,10.540012458804997,48407.0
103006,7,7,0.391425,2.880377,10.12851951410994,73052.0
103029,9,9,0.356024,2.696673,12.810214200988412,148848.0
103078,13,13,0.192548,3.024847,12.08351666899398,108523.0
104010,13,13,0.085370,3.453934,8.662750043906271,39060.0
104055,16,16,0.160576,2.903446,9.823449842166156,131618.0
105027,5,5,0.343501,2.753741,9.961832711007446,82208.0
106005,7,7,0.418708,2.168051,23.326416651019827,187383.0
106047,4,4,0.453048,2.388986,23.113612530054525,101806.0
107014,19,19,0.176125,3.298690,8.08883065218106,67356.0
107045,13,13,0.320191,2.849471,8.932066123001277,94797.0
107072,19,19,0.146709,3.173032,7.372340542031452,52007.0
108004,5,5,0.304553,2.544811,6.219602891942486,29592.0
108036,14,14,0.192609,3.058031,7.556136931991205,72509.0
108069,3,3,0.607937,1.750561,13.74953062995337,54578.0
109055,3,3,0.587528,1.813394,24.66767346812412,80433.0
112056,4,4,0.619557,1.479677,19.047933398047466,163232.0
112090,25,25,0.198482,3.348492,11.409448177088052,62307.0
117025,20,20,0.185138,2.770232,8.823225766886026,146529.0
118015,37,37,0.158861,3.171808,14.319833077024668,190250.0
118031,23,23,0.191775,3.276798,10.693504423135892,161895.0
118072,15,15,0.230012,3.198385,10.542082960018888,144060.0
120003,29,29,0.279190,2.759800,20.53737447387539,302798.0
120093,36,36,0.153929,3.221034,17.92311136191711,327916.0
123057,15,15,0.215002,3.132065,9.376063222065568,95592.0
128035,43,43,0.099297,3.459854,19.99581897398457,156791.0
130014,7,7,0.322800,2.585802,13.1761421400588,115024.0
130066,11,11,0.408404,2.357060,11.118962086038664,145671.0
134049,21,21,0.134135,3.476913,7.772888526087627,53701.0
134067,24,24,0.140370,3.351373,7.948487981921062,52314.0
140006,15,15,0.403021,2.368282,16.34738471894525,293633.0
140088,22,22,0.278167,2.909645,17.318080780096352,373962.0
14085,15,15,0.160696,3.120266,8.412473406177014,89510.0
14092,18,18,0.327217,3.060464,8.183479249943048,90943.0
141012,4,4,0.447514,2.270424,10.849431342910975,85410.0
141048,7,7,0.494178,2.399744,9.087015514960513,78975.0
145059,31,31,0.144734,3.357554,13.658361191861331,116740.0
145079,21,21,0.153223,3.234010,9.392924481071532,118451.0
146074,38,38,0.286426,2.845595,19.28632409009151,295229.0
147077,21,21,0.159342,3.201115,8.818947860971093,73937.0
147080,28,28,0.179182,3.207717,11.243357581086457,75702.0
15011,34,34,0.150789,3.352585,13.734692480182275,129907.0
15062,16,16,0.266597,2.685723,8.492002587998286,81893.0
156054,44,44,0.059844,4.084865,17.9462347261142,263686.0
157032,12,12,0.349538,2.381456,16.46772348205559,257217.0
157087,28,28,0.141059,3.191688,15.890723374905065,169421.0
