id,k,eigs,ri,voi,duration,graphSize
384089,23,23,0.272153,2.831123,7.204864060040563,470539.0
385022,17,17,0.302295,2.707451,6.13768721697852,471877.0
388006,14,14,0.467365,1.892185,6.268256264040247,482494.0
388018,39,39,0.309834,2.787624,8.720417364034802,490872.0
388067,56,56,0.364936,2.584603,11.064534883014858,490425.0
393035,28,28,0.192180,3.256140,8.0240764610935,472173.0
41006,6,6,0.522158,1.883917,6.514307187171653,475933.0
41029,10,10,0.261804,2.695442,6.963882661191747,476171.0
41085,13,13,0.369680,2.421282,5.7130645990837365,480109.0
41096,3,3,0.497203,1.634577,7.354620144004002,475456.0
43033,4,4,0.454592,2.139277,5.847897641826421,480028.0
43051,2,2,0.602052,1.666839,10.384142538998276,468599.0
45000,39,39,0.205487,3.443775,7.838568100007251,484838.0
48017,10,10,0.315548,2.481364,5.916465968824923,483907.0
48025,26,26,0.139005,3.507654,7.081736776046455,476457.0
49024,6,6,0.586298,1.544498,6.748265817062929,470868.0
5096,19,19,0.406385,2.431270,6.70495339599438,479512.0
51084,35,35,0.419303,2.468418,8.55346536799334,487367.0
6046,23,23,0.396653,2.823494,8.321466659195721,472584.0
61034,27,27,0.166649,3.316586,7.74021790898405,481329.0
64061,17,17,0.229324,3.020926,6.221177999861538,475477.0
65084,33,33,0.340834,2.623798,8.40507628605701,487021.0
69000,9,9,0.309555,2.415189,6.29320331197232,477412.0
69007,20,20,0.165953,3.158021,6.993204602971673,470707.0
69022,3,3,0.478362,2.357989,5.858049848116934,475328.0
70011,4,4,0.381454,2.397094,6.950678371824324,475152.0
70090,6,6,0.515796,2.443932,6.288843715097755,479610.0
71076,29,29,0.159852,3.229096,7.566117804031819,486132.0
71099,28,28,0.279264,2.879857,10.39623174793087,485315.0
77062,11,11,0.300544,3.047398,5.6495968389790505,474960.0
78098,21,21,0.187203,3.342378,7.399936527013779,489187.0
79073,16,16,0.284730,3.029554,6.236016143113375,489974.0
80085,23,23,0.151542,2.890433,8.20349653903395,464324.0
80090,15,15,0.184943,2.862226,6.088034580927342,484534.0
8068,9,9,0.324476,2.074790,6.438511991873384,477804.0
81066,24,24,0.226192,2.876684,7.409009703202173,484369.0
81090,58,58,0.192952,3.652313,11.546899744076654,480767.0
81095,25,25,0.168499,3.187682,7.420288639143109,477355.0
87015,6,6,0.380407,2.473436,5.450111821061,482284.0
92014,46,46,0.154182,3.547182,9.1906698201783,474315.0
94095,24,24,0.185792,3.605541,6.362585689872503,478824.0
97010,19,19,0.515676,2.141240,7.116862335940823,471495.0
