id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.378068,1.899233,7.349906898103654,589223.0
100039,11,11,0.501521,1.939794,6.553982247132808,602048.0
100099,6,6,0.569651,1.517552,7.762906630989164,587469.0
10081,16,16,0.312547,2.566813,7.815843618940562,587062.0
101027,12,12,0.205993,2.713058,6.4567274518776685,597420.0
101084,17,17,0.330791,2.514265,6.639424646040425,600308.0
102062,37,37,0.080553,4.164141,8.317463634070009,610353.0
103006,7,7,0.476977,2.540520,6.617533656070009,599157.0
103029,9,9,0.382741,2.483816,7.002066262066364,592578.0
103078,13,13,0.325656,2.537364,7.037178180878982,596854.0
104010,13,13,0.110517,3.417186,6.3706530060153455,603179.0
104055,16,16,0.217129,2.588161,7.589804400922731,593755.0
105027,5,5,0.307681,2.788157,6.196746517205611,595303.0
106005,7,7,0.524045,1.836069,7.621225220151246,587513.0
106047,4,4,0.442656,2.413392,7.518219929886982,595915.0
107014,19,19,0.244797,3.130227,9.201575424987825,603459.0
107045,13,13,0.249577,2.807157,6.515371955931187,596915.0
107072,19,19,0.239629,2.919074,7.247494330862537,604786.0
108004,5,5,0.331054,2.464698,6.071267755934969,605904.0
108036,14,14,0.221429,3.273040,6.478097134968266,597339.0
108069,3,3,0.489651,1.960389,6.702724943170324,600402.0
109055,3,3,0.536031,1.922920,6.949087380897254,597005.0
112056,4,4,0.472139,2.020435,8.14830084796995,588241.0
112090,25,25,0.267388,3.123127,8.015454866923392,606025.0
117025,20,20,0.313265,2.418868,9.453243586001918,588707.0
118015,37,37,0.151788,3.389733,9.209851685911415,586087.0
118031,23,23,0.269195,3.155086,7.511641590157524,594578.0
118072,15,15,0.229007,3.017661,7.089903123909608,595853.0
120003,29,29,0.294211,2.826699,8.995399510022253,589359.0
120093,36,36,0.109642,3.659328,8.637982934014872,587571.0
123057,15,15,0.349729,2.520651,7.467532228911295,597519.0
128035,43,43,0.268864,2.952326,10.51530121616088,603018.0
130014,7,7,0.343727,2.409119,6.41112086805515,594552.0
130066,11,11,0.351105,2.619404,7.470053429016843,583393.0
134049,21,21,0.271489,2.989850,7.231941448990256,606541.0
134067,24,24,0.282166,3.113900,7.088925149990246,603468.0
140006,15,15,0.260105,2.805366,7.049382124096155,587868.0
140088,22,22,0.242709,3.020988,7.836474665207788,589164.0
14085,15,15,0.164082,3.039111,7.174919446930289,595694.0
14092,18,18,0.105093,3.080689,7.527575640007853,587258.0
141012,4,4,0.434025,2.269815,5.882288300897926,602543.0
141048,7,7,0.491578,2.451169,6.601203283993527,604532.0
145059,31,31,0.338596,2.992134,8.80949834198691,602530.0
145079,21,21,0.261408,3.028006,7.182537198066711,606640.0
146074,38,38,0.268388,3.118543,9.434039293089882,596976.0
147077,21,21,0.358689,2.764165,8.13143108598888,609191.0
147080,28,28,0.329926,2.894197,8.476266571087763,606021.0
15011,34,34,0.260683,2.999037,8.8977977829054,605151.0
15062,16,16,0.459318,2.193314,6.781725293956697,601892.0
156054,44,44,0.090040,4.051886,9.150104094995186,589254.0
157032,12,12,0.124083,3.035448,7.197881072992459,590660.0
157087,28,28,0.339420,2.820788,8.482278179842979,608459.0
159002,19,19,0.205816,2.931917,7.043426780030131,590682.0
159022,7,7,0.391852,2.570630,7.171854759100825,565490.0
160006,18,18,0.274700,2.707640,7.901965363882482,588036.0
16004,36,36,0.334798,2.811384,9.19853621092625,604362.0
160067,7,7,0.447653,2.432713,6.835374899907038,584134.0
16068,8,8,0.258331,2.609773,6.359131467994303,595304.0
161045,9,9,0.175164,2.632922,7.270631306804717,572691.0
163004,21,21,0.383032,2.715342,7.884193688165396,606052.0
163096,16,16,0.307992,2.669926,7.150052665965632,593110.0
164046,5,5,0.433129,2.043481,6.583820587955415,590860.0
168084,14,14,0.335916,2.517975,6.980244981124997,588479.0
17067,17,17,0.337161,2.869207,6.829877787968144,586308.0
175083,8,8,0.270044,2.559029,6.660906245931983,617530.0
176051,5,5,0.470046,2.111617,8.541100398171693,583493.0
179084,19,19,0.307587,2.590582,7.913325158879161,582102.0
181021,22,22,0.056832,3.759116,7.961982897948474,599757.0
183066,8,8,0.380651,2.282917,6.9696664090733975,594001.0
185092,20,20,0.166568,3.023041,8.462029564892873,578675.0
187058,22,22,0.121062,3.448909,7.279122220119461,610084.0
187099,29,29,0.174769,3.779773,7.551367646083236,597092.0
188025,42,42,0.159135,3.432856,9.399533074116334,600659.0
189006,33,33,0.281932,2.685210,8.761061812983826,597282.0
189013,23,23,0.211824,2.977831,8.416432480094954,587153.0
189029,22,22,0.228305,2.986903,8.118868177989498,589135.0
189096,25,25,0.340462,2.830508,8.364706909982488,610734.0
196027,8,8,0.385502,2.735036,7.250481761991978,567350.0
196040,56,56,0.164143,3.743465,11.137479677796364,592779.0
196062,8,8,0.446693,2.178504,6.646152948960662,594679.0
196088,11,11,0.209295,2.968307,6.352293084841222,599789.0
198087,60,60,0.162505,3.417859,12.553595219971612,583973.0
20069,15,15,0.273230,2.729912,8.399007546948269,596294.0
201080,19,19,0.164145,2.968415,7.615593342809007,584518.0
2018,14,14,0.294996,2.680542,6.713896017055959,588931.0
202000,11,11,0.313776,2.418895,7.079601323930547,588142.0
206062,25,25,0.290516,2.758646,7.804305597906932,591650.0
206097,19,19,0.217612,2.949795,7.745678066974506,593775.0
207038,18,18,0.372762,2.709134,7.566251339158043,597339.0
207049,13,13,0.323796,2.830971,6.340129493037239,593947.0
208078,12,12,0.190840,3.466924,7.2517368018161505,591785.0
209021,10,10,0.314138,2.954204,6.279708930058405,593216.0
217013,18,18,0.143681,3.356717,7.324628608068451,594329.0
217090,13,13,0.313423,2.997045,7.55414372892119,605610.0
220003,33,33,0.107948,3.651259,8.331555873155594,611667.0
223004,18,18,0.185192,3.174182,7.5924404200632125,583981.0
223060,15,15,0.320359,2.664805,6.801150147803128,595673.0
225022,19,19,0.115119,3.178015,7.745289759011939,592056.0
226022,28,28,0.077509,4.065906,8.72627557697706,601587.0
226033,29,29,0.174718,3.363532,7.772375712171197,608646.0
226043,61,61,0.102930,4.226538,13.347909324103966,610766.0
226060,41,41,0.216133,3.245884,9.920048783067614,604630.0
228076,22,22,0.144420,3.208419,7.944277520058677,582788.0
230063,33,33,0.192187,3.406672,9.10482242098078,598559.0
230098,18,18,0.316938,2.799393,7.473007356980815,600836.0
23050,60,60,0.322056,3.129943,12.236007455037909,613607.0
232076,6,6,0.294505,2.433133,7.38896617712453,586149.0
235098,41,41,0.190672,3.274459,9.477211066056045,593704.0
238025,8,8,0.396320,2.010200,6.58386900392361,591404.0
243095,43,43,0.176093,3.420467,11.21346672787331,585724.0
