id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.326499,2.088889,5.766209071967751,128581.0
100039,11,11,0.385310,2.111999,3.895012382185087,132393.0
100099,6,6,0.478470,1.840360,7.991691994015127,128239.0
10081,16,16,0.208169,3.022213,7.948201809078455,128819.0
101027,12,12,0.263340,2.380661,4.362571879988536,131765.0
101084,17,17,0.290670,2.384300,4.098882274003699,131679.0
102062,37,37,0.095663,3.891595,7.289304052945226,133435.0
103006,7,7,0.446591,2.273999,4.12549340701662,132384.0
103029,9,9,0.339806,2.826957,6.055074262898415,129347.0
103078,13,13,0.279330,2.634467,5.088947594165802,130965.0
104010,13,13,0.105589,3.374355,5.803701650816947,132313.0
104055,16,16,0.177889,2.768040,5.731299884850159,129716.0
105027,5,5,0.310991,2.802006,4.578467431012541,130946.0
106005,7,7,0.457554,2.191451,7.327550467802212,127843.0
106047,4,4,0.413946,2.386772,7.8746238148305565,128895.0
107014,19,19,0.233849,3.097021,4.809779630973935,131895.0
107045,13,13,0.204035,3.013314,5.801623442908749,131887.0
107072,19,19,0.186333,3.037316,4.379086983855814,133304.0
108004,5,5,0.295404,2.783297,3.484503797022626,133272.0
108036,14,14,0.220641,3.041312,4.67413085908629,131587.0
108069,3,3,0.478471,1.982588,4.856899436097592,132170.0
109055,3,3,0.593795,1.756849,6.773564602946863,131046.0
112056,4,4,0.426296,2.442832,9.217940798029304,128529.0
112090,25,25,0.291237,2.870389,6.250582000007853,132617.0
117025,20,20,0.261569,2.535491,4.656907144933939,130299.0
118015,37,37,0.161616,3.366195,9.449673447059467,129244.0
118031,23,23,0.337914,2.737209,5.7396762820426375,130897.0
118072,15,15,0.291329,2.803850,4.046380914980546,130829.0
120003,29,29,0.266457,2.935516,9.557408490916714,128604.0
120093,36,36,0.114367,3.549957,8.337939167860895,130057.0
123057,15,15,0.325900,2.634464,5.054121735971421,130007.0
128035,43,43,0.264244,2.912099,11.331543141044676,131055.0
130014,7,7,0.377715,2.499264,5.167248360114172,129678.0
130066,11,11,0.328690,2.873129,8.07321649696678,127476.0
134049,21,21,0.252268,2.850318,4.700603221077472,133387.0
134067,24,24,0.271516,2.994715,5.155289659043774,133069.0
140006,15,15,0.275276,2.623531,5.008649860974401,129918.0
140088,22,22,0.261731,2.905372,6.348218914121389,129992.0
14085,15,15,0.176048,2.962357,4.418903494952247,130726.0
14092,18,18,0.077725,3.332064,5.3441413110122085,129675.0
