id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.525159,1.727543,15.69220554200001,139765.0
100039,11,11,0.413235,2.270392,6.947210132144392,35987.0
100099,6,6,0.549296,1.982142,13.001973679987714,93176.0
10081,16,16,0.236686,2.750738,12.989229794126004,146010.0
101027,12,12,0.247510,2.501778,9.250858110142872,80577.0
101084,17,17,0.373026,2.753425,6.342530790017918,31104.0
102062,37,37,0.055766,4.121885,10.594980513909832,31769.0
103006,7,7,0.385980,2.814702,8.547654530964792,44669.0
103029,9,9,0.357035,2.692074,14.275012208847327,85742.0
103078,13,13,0.379178,2.676513,9.193891498958692,62904.0
104010,13,13,0.087176,3.485908,5.909401620971039,26320.0
104055,16,16,0.222504,2.625237,8.434782393975183,77375.0
105027,5,5,0.339574,2.690434,8.666177046019584,50734.0
106005,7,7,0.498096,2.045477,17.26132016419433,104096.0
106047,4,4,0.461895,2.404509,16.851759052136913,59007.0
107014,19,19,0.229246,3.048956,6.8205173700116575,42515.0
107045,13,13,0.329525,2.792765,7.736229553120211,56290.0
107072,19,19,0.197579,2.998422,6.291879599913955,33815.0
108004,5,5,0.317987,2.582586,5.800990909105167,21393.0
108036,14,14,0.221079,3.069448,6.88540503801778,44839.0
108069,3,3,0.517203,1.888087,11.571297615999356,34630.0
109055,3,3,0.545034,1.837474,18.112737812800333,48821.0
112056,4,4,0.444987,2.089270,15.514203663915396,94326.0
112090,25,25,0.249360,3.123392,7.730304164113477,39811.0
117025,20,20,0.221806,2.744052,11.314920145086944,85381.0
118015,37,37,0.162220,3.270259,13.964559898944572,105856.0
118031,23,23,0.203409,3.295494,11.848151528974997,91328.0
118072,15,15,0.202864,3.123076,9.476426644949242,83066.0
120003,29,29,0.234679,2.940916,16.01120146899484,166450.0
120093,36,36,0.173525,3.155063,16.954999680863693,179022.0
123057,15,15,0.313479,2.655714,8.265930538997054,56829.0
128035,43,43,0.139755,3.358395,15.721154990140349,90134.0
130014,7,7,0.350870,2.569272,12.586628698045388,66958.0
130066,11,11,0.358200,2.326525,10.215659521054476,83025.0
134049,21,21,0.175508,3.363924,7.532409962965175,34262.0
134067,24,24,0.109740,3.636366,7.1424172420520335,33511.0
140006,15,15,0.456746,2.181338,14.55235855607316,162132.0
140088,22,22,0.304930,2.828713,17.140004519140348,206393.0
14085,15,15,0.096651,3.202969,7.470435340190306,53117.0
14092,18,18,0.131753,3.091544,7.212560303974897,54137.0
141012,4,4,0.448688,2.258575,10.095327615970746,49944.0
141048,7,7,0.513870,2.413317,7.782619788078591,48583.0
145059,31,31,0.205176,3.191108,12.404419064056128,67056.0
145079,21,21,0.185314,3.265112,9.314432277111337,69631.0
146074,38,38,0.304249,2.761614,17.76266965107061,164769.0
147077,21,21,0.201761,3.138872,7.730571325169876,45623.0
147080,28,28,0.208136,3.191140,9.22908723517321,45256.0
15011,34,34,0.202963,3.150076,12.750906052999198,75716.0
15062,16,16,0.286290,2.675085,7.343929947819561,49594.0
156054,44,44,0.084613,4.060107,17.12599143688567,145711.0
157032,12,12,0.260019,2.521788,14.628581082914025,141644.0
157087,28,28,0.181633,3.057707,13.711205940926448,94027.0
159002,19,19,0.161410,3.231635,12.281897342996672,124471.0
159022,7,7,0.419473,2.553993,15.00389022496529,179304.0
160006,18,18,0.244568,2.920878,12.250617444049569,99716.0
16004,36,36,0.283462,2.991726,12.678444242104888,44420.0
160067,7,7,0.533054,2.303229,14.563193595036864,125871.0
16068,8,8,0.259900,2.596919,7.659425792982802,53906.0
161045,9,9,0.553631,1.674269,17.814608413958922,213441.0
163004,21,21,0.175924,3.193621,13.383417517878115,102563.0
163096,16,16,0.334395,2.425475,7.646117128897458,50900.0
164046,5,5,0.427814,2.205592,10.457905160961673,90822.0
168084,14,14,0.270385,2.560851,11.369268988026306,90022.0
17067,17,17,0.436791,2.372604,9.446718441089615,104469.0
175083,8,8,0.185035,2.916494,8.582088497933,29128.0
176051,5,5,0.498080,1.830491,31.89324890612625,149292.0
179084,19,19,0.359167,2.455370,14.225825494155288,158525.0
181021,22,22,0.286830,3.688708,11.811895427992567,104798.0
183066,8,8,0.495381,2.355665,12.146285542985424,86050.0
185092,20,20,0.262986,2.752638,15.674901728052646,190107.0
187058,22,22,0.076579,3.692749,8.523586372146383,43249.0
187099,29,29,0.138527,3.784586,8.681069306097925,33711.0
188025,42,42,0.127543,3.544471,13.154111485928295,81397.0
189006,33,33,0.159791,3.281942,14.63725733407773,120362.0
189013,23,23,0.223821,2.932881,10.566864860011265,90038.0
189029,22,22,0.200973,2.837511,17.630532769020647,195031.0
189096,25,25,0.139270,3.391626,9.414987742900848,50214.0
196027,8,8,0.369007,2.713558,19.21312562096864,198742.0
196040,56,56,0.121610,3.955253,13.440703833010048,33815.0
196062,8,8,0.364115,2.752229,8.79317979188636,57323.0
196088,11,11,0.087770,3.383962,7.307174016023055,38520.0
198087,60,60,0.161490,3.369982,22.76543408096768,159437.0
20069,15,15,0.215905,2.767926,13.239827001001686,85921.0
201080,19,19,0.199709,2.814503,15.165834671119228,181325.0
2018,14,14,0.298529,2.510745,11.62377003999427,119171.0
202000,11,11,0.290926,2.534523,13.85753741604276,124821.0
206062,25,25,0.208438,3.016589,11.91687022219412,105604.0
206097,19,19,0.149741,3.169481,7.290731413057074,54527.0
207038,18,18,0.222902,3.313553,7.555127653060481,58040.0
207049,13,13,0.353052,2.594024,4.927392047829926,28439.0
208078,12,12,0.064708,3.474960,8.896738590905443,39586.0
209021,10,10,0.274201,3.147336,9.800952255027369,34441.0
217013,18,18,0.192659,3.622130,19.034692598041147,235230.0
217090,13,13,0.306972,2.922250,8.08194334502332,36456.0
220003,33,33,0.059618,3.993238,9.69515536306426,37437.0
223004,18,18,0.183883,3.111234,11.5756592778489,108968.0
223060,15,15,0.259070,2.672663,8.722069594077766,75329.0
225022,19,19,0.031153,3.660780,12.4065852900967,127150.0
226022,28,28,0.088866,3.429909,14.28888436499983,104501.0
226033,29,29,0.073261,3.953605,11.604627436958252,34466.0
226043,61,61,0.014119,4.462917,20.10592922801152,44014.0
226060,41,41,0.143162,3.404901,16.747641887981445,93872.0
228076,22,22,0.286975,2.622122,14.021588140167296,155929.0
230063,33,33,0.201951,3.292313,14.953911666059868,98942.0
230098,18,18,0.194490,3.051651,7.795929394895211,44955.0
23050,60,60,0.184669,3.291661,19.687473986996338,101444.0
232076,6,6,0.576614,2.208105,21.844019480980933,139038.0
235098,41,41,0.234918,2.994681,17.121559311868623,145132.0
238025,8,8,0.528721,2.363508,14.103947909083216,80995.0
243095,43,43,0.270344,3.052067,22.102539906045426,203660.0
246009,7,7,0.221526,2.462731,14.777344916015863,63647.0
247003,23,23,0.032997,3.990703,8.706277459161356,50614.0
247012,12,12,0.138535,3.108362,10.089792540064082,49364.0
249021,28,28,0.204217,3.175139,12.475060447119176,93147.0
250047,11,11,0.433973,2.621011,17.777133139083162,96672.0
250087,27,27,0.226708,2.906499,11.848933740984648,119216.0
253016,38,38,0.161076,3.516141,11.745924537070096,52667.0
253092,8,8,0.399916,2.657229,14.22080734395422,67876.0
257098,15,15,0.219650,3.113523,11.952626012964174,126502.0
258089,43,43,0.132745,3.594121,15.422626476967707,51809.0
259060,20,20,0.376011,2.611490,8.23908129800111,53346.0
267036,27,27,0.222161,3.081430,12.09691345389001,106348.0
268048,20,20,0.170799,3.329769,7.351018482120708,36166.0
268074,14,14,0.115582,3.429992,6.763395797228441,31861.0
277053,32,32,0.124871,3.688501,8.717471402138472,36544.0
