id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.519636,1.756521,16.19939403887838,176869.0
100039,11,11,0.368893,2.320261,7.365749965887517,43850.0
100099,6,6,0.587812,2.002446,16.613956293091178,117725.0
10081,16,16,0.252638,2.670744,13.14871485508047,187926.0
101027,12,12,0.309632,2.321179,9.1638301119674,100020.0
101084,17,17,0.380458,2.629621,6.56538972700946,36922.0
102062,37,37,0.049139,4.071278,9.59656165796332,37507.0
103006,7,7,0.349724,2.859474,10.579653132008389,54588.0
103029,9,9,0.357368,2.688386,12.25014714896679,108022.0
103078,13,13,0.225914,2.892864,9.65418030996807,79160.0
104010,13,13,0.086956,3.489558,5.656593573046848,30698.0
104055,16,16,0.187821,2.798698,8.737445134902373,96453.0
105027,5,5,0.338832,2.687955,9.264371820027009,61672.0
106005,7,7,0.506138,2.012329,19.73609724501148,133863.0
106047,4,4,0.459994,2.395120,19.43835488706827,74187.0
107014,19,19,0.184767,3.254931,6.978004683041945,51110.0
107045,13,13,0.174092,3.028007,9.837633075891064,69820.0
107072,19,19,0.153232,3.242932,6.732008615043014,40081.0
108004,5,5,0.313994,2.571689,6.575428056064993,24173.0
108036,14,14,0.370900,2.797947,6.8443774320185184,54475.0
108069,3,3,0.564868,1.806873,12.223972172942013,41554.0
109055,3,3,0.545085,1.825420,21.603410742012784,59883.0
112056,4,4,0.444866,2.088657,17.204891816014424,118610.0
112090,25,25,0.234214,3.259262,7.824043944943696,47579.0
117025,20,20,0.244390,2.610734,8.532343068858609,106897.0
118015,37,37,0.137576,3.300053,14.412715495098382,136156.0
118031,23,23,0.217962,3.244027,10.139403841923922,116473.0
118072,15,15,0.202297,3.098619,10.412842706078663,104648.0
120003,29,29,0.262827,2.850028,16.368651875993237,215186.0
120093,36,36,0.162086,3.231812,16.91126730805263,232347.0
123057,15,15,0.271857,2.782059,9.473499855026605,70468.0
128035,43,43,0.124077,3.335081,19.32085515698418,113547.0
130014,7,7,0.322070,2.568554,11.448388256132604,83914.0
130066,11,11,0.296227,2.508858,10.512013264931738,105271.0
134049,21,21,0.165452,3.361558,11.670211183838546,40991.0
134067,24,24,0.094844,3.585696,7.799722448922694,40027.0
140006,15,15,0.314824,2.531709,14.935810937080532,208955.0
140088,22,22,0.209256,3.038197,17.233930863905698,265972.0
14085,15,15,0.064044,3.336659,7.56826777709648,66059.0
14092,18,18,0.078993,3.189886,7.523662915918976,67130.0
141012,4,4,0.448202,2.263322,10.171188762877136,62771.0
141048,7,7,0.463714,2.474215,8.313744286075234,59206.0
145059,31,31,0.154804,3.349350,12.426144381053746,84694.0
145079,21,21,0.162296,3.241861,9.0730224638246,86829.0
146074,38,38,0.292048,2.827592,18.036140654003248,210864.0
147077,21,21,0.178569,3.118040,7.854080457938835,55474.0
147080,28,28,0.205908,3.156678,9.515557991107926,55999.0
15011,34,34,0.170151,3.250308,13.367954222951084,94793.0
15062,16,16,0.282210,2.607198,8.205400942126289,60903.0
156054,44,44,0.083433,4.064543,17.534031237009913,187801.0
157032,12,12,0.191754,2.723477,15.229591317940503,183032.0
157087,28,28,0.161295,3.083951,13.79063411988318,121220.0
159002,19,19,0.147961,3.154301,11.704854948911816,161423.0
159022,7,7,0.418694,2.551917,14.944938141154124,232538.0
160006,18,18,0.192751,3.048506,12.882024702848868,128146.0
16004,36,36,0.186785,3.272833,13.855233676033096,54619.0
160067,7,7,0.527968,2.306663,14.83034769585356,161902.0
16068,8,8,0.248923,2.576050,8.067672877106816,65323.0
161045,9,9,0.407208,1.883589,17.806612492073327,277075.0
163004,21,21,0.176762,3.210529,14.792475204914808,130524.0
163096,16,16,0.285222,2.598192,8.409024795982987,62792.0
164046,5,5,0.320681,2.568587,10.143250657944009,112013.0
168084,14,14,0.316759,2.466041,12.379485191078857,113814.0
17067,17,17,0.378667,2.485864,9.501825724029914,133810.0
175083,8,8,0.189063,2.921909,9.808230531169102,34097.0
176051,5,5,0.493526,1.882896,34.94441999401897,192474.0
179084,19,19,0.313688,2.486526,13.700957121094689,203182.0
181021,22,22,0.277345,3.689757,11.335579333128408,133105.0
183066,8,8,0.409556,2.608110,14.21660095010884,108216.0
185092,20,20,0.244285,2.780775,18.3863361349795,247016.0
187058,22,22,0.076398,3.579169,8.277357025071979,52213.0
187099,29,29,0.135885,3.732574,8.907937894109637,40202.0
188025,42,42,0.144594,3.470878,14.107414371101186,102420.0
189006,33,33,0.132217,3.312541,14.948602966964245,154763.0
189013,23,23,0.228115,2.869447,10.660392258083448,114417.0
189029,22,22,0.203582,2.833075,16.86312991497107,255977.0
189096,25,25,0.118429,3.448265,10.12065010308288,62730.0
196027,8,8,0.389744,2.651369,19.530142907053232,258352.0
196040,56,56,0.119203,3.948804,13.548699996899812,40845.0
196062,8,8,0.367897,2.679479,9.54605731414631,70649.0
196088,11,11,0.086125,3.353559,7.916370681952685,47067.0
198087,60,60,0.132260,3.465042,20.16351243108511,206005.0
20069,15,15,0.198681,2.895779,14.038862128043547,108777.0
201080,19,19,0.209627,2.747359,15.031074220081791,236028.0
2018,14,14,0.272574,2.550976,14.600057796109468,152513.0
202000,11,11,0.360650,2.139809,13.502212966093794,159642.0
206062,25,25,0.205042,3.082007,11.273930493043736,134504.0
206097,19,19,0.120200,3.268440,7.445143521996215,66774.0
207038,18,18,0.208828,3.322689,7.789620995987207,72731.0
207049,13,13,0.303354,2.702207,7.398892421042547,33305.0
208078,12,12,0.164985,3.299258,9.017944393213838,48866.0
209021,10,10,0.244044,3.190019,7.039841755991802,40965.0
217013,18,18,0.198349,3.509904,20.009305332088843,306193.0
217090,13,13,0.269224,3.075694,8.60424907808192,44187.0
220003,33,33,0.045845,3.909375,9.75475919409655,45007.0
223004,18,18,0.173945,3.159565,14.845937470905485,139937.0
223060,15,15,0.246852,2.679511,9.612662147032095,94885.0
225022,19,19,0.067952,3.344944,11.584767231950536,162944.0
226022,28,28,0.082137,3.600095,12.79837564798072,130899.0
226033,29,29,0.060375,4.007256,10.259137945016846,41845.0
226043,61,61,0.016211,4.386745,24.20656172791496,54628.0
226060,41,41,0.093724,3.547614,16.912749109091237,119439.0
228076,22,22,0.215095,2.749286,13.921930846991016,202086.0
230063,33,33,0.130180,3.410250,15.749364887131378,126039.0
230098,18,18,0.233681,2.990901,8.3485313791316,55314.0
23050,60,60,0.141225,3.412273,20.529354875907305,128886.0
232076,6,6,0.398911,2.179930,19.653140025911853,179702.0
235098,41,41,0.200932,3.113706,20.012405478861183,185301.0
238025,8,8,0.520817,2.375228,11.57285149092786,100334.0
243095,43,43,0.246551,3.084427,21.5422338580247,267673.0
246009,7,7,0.216084,2.345600,16.38328284607269,80175.0
247003,23,23,0.028542,3.997237,8.931782378116623,62716.0
247012,12,12,0.114870,3.100253,14.823482773965225,60625.0
249021,28,28,0.243755,3.167563,13.555325480178,117531.0
250047,11,11,0.421900,2.627306,17.035868901060894,123737.0
250087,27,27,0.206087,2.905514,12.029562680982052,153756.0
253016,38,38,0.136669,3.636281,12.031202256912366,66324.0
253092,8,8,0.399011,2.814893,15.792242880910637,86012.0
257098,15,15,0.213262,3.142046,12.208795476937668,161077.0
258089,43,43,0.113962,3.729280,17.505666443845257,64712.0
259060,20,20,0.301821,2.808368,10.948047689860688,65185.0
267036,27,27,0.213671,3.114497,11.82032595993951,134960.0
268048,20,20,0.236244,3.146516,7.797321517020464,43835.0
268074,14,14,0.109727,3.476611,7.241605771007016,38007.0
277053,32,32,0.050816,3.899337,9.163724339101464,43890.0
279005,13,13,0.373842,2.124924,15.41612276993692,214849.0
28083,18,18,0.252792,2.722360,10.280325127067044,129516.0
281017,22,22,0.227924,2.981957,12.100852361880245,151141.0
285022,12,12,0.452074,2.314545,19.069440823048357,331524.0
288024,40,40,0.157170,3.590952,14.290110505884511,139689.0
289011,24,24,0.158323,3.559172,8.793077040929347,80260.0
290035,37,37,0.108323,3.559513,12.281217359006405,61916.0
29030,21,21,0.062965,3.625386,11.55039527802728,143840.0
296028,12,12,0.313200,2.576647,12.691832771990448,152992.0
296058,22,22,0.251810,2.990112,7.652309074066579,60443.0
302022,11,11,0.407974,2.259214,16.068466687807813,118088.0
306051,13,13,0.234183,2.804033,10.222183908103034,94852.0
306052,5,5,0.527011,2.105925,9.766521058045328,59440.0
3063,6,6,0.270426,2.590314,26.904700167942792,160540.0
309040,47,47,0.170118,3.356091,14.04233926604502,71467.0
317043,11,11,0.222792,3.060900,5.710946755018085,33179.0
326025,8,8,0.385904,3.085795,12.927475859876722,84580.0
326085,10,10,0.440534,2.301164,10.615132021950558,65118.0
33044,8,8,0.422852,2.230027,9.56550107500516,110315.0
334025,9,9,0.550496,1.698141,18.29752449085936,220320.0
335088,27,27,0.207438,3.492491,8.412984346970916,34080.0
335094,21,21,0.196330,3.044391,10.898284292081373,149759.0
344010,20,20,0.233380,2.939094,10.945409700041637,68968.0
346016,12,12,0.250365,2.879638,5.268835987895727,38599.0
347031,12,12,0.444348,2.132581,16.151866525877267,200314.0
35028,14,14,0.361895,2.197246,14.045084675075486,235603.0
35049,11,11,0.389570,2.429036,20.34489959385246,262157.0
36046,12,12,0.279959,2.539559,8.093887622002512,97615.0
365072,19,19,0.229936,3.058413,7.185329906875268,36983.0
368037,30,30,0.130988,3.319395,12.809246595948936,103822.0
372019,13,13,0.303265,2.454181,11.81871185800992,150175.0
376086,15,15,0.175090,3.272196,12.815911529120058,110326.0
384022,9,9,0.334956,2.445721,12.68144277203828,125889.0
384089,23,23,0.185305,2.984860,12.941959098912776,182650.0
385022,17,17,0.322920,2.446778,8.128112124977633,107266.0
388006,14,14,0.285948,2.533036,9.200645643053576,83751.0
388018,39,39,0.151651,3.462595,12.74902905197814,64600.0
388067,56,56,0.257386,2.857299,17.91205317596905,96242.0
393035,28,28,0.250170,2.962405,19.05500239902176,243509.0
41006,6,6,0.497031,2.047421,13.25599793996662,76421.0
41029,10,10,0.241971,2.660272,19.80879030795768,119940.0
41085,13,13,0.384853,2.437440,6.842459681909531,51303.0
41096,3,3,0.620319,1.211571,42.459158362820745,127899.0
43033,4,4,0.457081,2.151007,9.0960102181416,52124.0
43051,2,2,0.603709,1.654794,28.00309261889197,251921.0
