id,k,eigs,ri,voi
109055,3,2,0.505699,2.388794
109055,3,3,0.536152,1.875177
112056,4,2,0.561095,2.055782
112056,4,3,0.499989,2.028526
112056,4,4,0.594343,1.491868
112090,25,2,0.170692,4.225414
112090,25,5,0.222559,3.660979
112090,25,8,0.239518,3.499907
112090,25,11,0.255504,3.333055
112090,25,14,0.295392,3.110930
112090,25,17,0.230213,3.247901
112090,25,20,0.236267,3.203037
112090,25,23,0.260356,3.167928
112090,25,25,0.214940,3.283489
117025,20,2,0.231455,3.061712
117025,20,4,0.234391,2.818876
117025,20,6,0.245530,2.674076
117025,20,8,0.255758,2.681051
117025,20,10,0.242052,2.653692
117025,20,12,0.273519,2.512873
117025,20,14,0.249990,2.590401
117025,20,16,0.233051,2.607275
117025,20,18,0.199319,2.723559
117025,20,20,0.202046,2.649085
118015,37,2,0.167648,4.679499
118015,37,6,0.403343,3.015695
118015,37,10,0.435100,2.745230
118015,37,14,0.352605,2.785045
118015,37,18,0.357358,2.806798
118015,37,22,0.203206,3.104038
118015,37,26,0.240023,2.972797
118015,37,30,0.205518,3.053169
118015,37,34,0.191836,3.042348
118015,37,37,0.191682,3.021770
118031,23,2,0.211221,3.813628
118031,23,5,0.272999,3.297849
118031,23,8,0.233858,3.395682
118031,23,11,0.281635,3.100398
118031,23,14,0.272774,2.994596
118031,23,17,0.252862,3.101265
118031,23,20,0.229264,3.100102
118031,23,23,0.244772,3.085658
118072,15,2,0.121924,4.101503
118072,15,4,0.163288,3.476468
118072,15,6,0.179884,3.374520
118072,15,8,0.273955,2.921857
118072,15,10,0.268123,2.991458
118072,15,12,0.275414,3.027977
118072,15,14,0.276364,2.963140
118072,15,15,0.287265,2.847770
120003,29,2,0.183510,4.193368
120003,29,5,0.307002,3.280496
120003,29,8,0.351786,2.893546
120003,29,11,0.279546,3.132570
120003,29,14,0.331826,2.816311
120003,29,17,0.341890,2.845046
120003,29,20,0.359358,2.630746
120003,29,23,0.344069,2.681178
120003,29,26,0.342469,2.694126
120003,29,29,0.300782,2.774388
120093,36,2,0.124816,4.718575
120093,36,6,0.166300,3.449526
120093,36,10,0.190621,3.391490
120093,36,14,0.189129,3.308931
120093,36,18,0.192731,3.210457
120093,36,22,0.241297,2.906090
120093,36,26,0.223306,3.000419
120093,36,30,0.228621,2.937212
120093,36,34,0.207689,3.059377
120093,36,36,0.189033,3.065396
123057,15,2,0.134271,4.073443
123057,15,4,0.310067,2.872398
123057,15,6,0.337202,2.628837
123057,15,8,0.344810,2.530871
123057,15,10,0.323989,2.672427
123057,15,12,0.308701,2.676642
123057,15,14,0.307482,2.634932
123057,15,15,0.347801,2.534821
128035,43,2,0.126433,5.031991
128035,43,7,0.256311,3.268382
128035,43,12,0.268504,3.016991
128035,43,17,0.257714,2.945279
128035,43,22,0.256522,3.033865
128035,43,27,0.247039,3.010279
128035,43,32,0.238935,3.009940
128035,43,37,0.201156,3.033913
128035,43,42,0.180018,3.099575
128035,43,43,0.166687,3.141155
130014,7,2,0.380320,2.563776
130014,7,3,0.362770,2.431965
130014,7,4,0.338229,2.618164
130014,7,5,0.350624,2.417622
130014,7,6,0.364158,2.536664
130014,7,7,0.409280,2.211605
130066,11,2,0.180521,3.503515
130066,11,4,0.320928,2.631893
130066,11,6,0.335917,2.372317
130066,11,8,0.326387,2.386341
130066,11,10,0.385945,2.240622
130066,11,11,0.394336,2.485649
134049,21,2,0.103385,4.684295
134049,21,5,0.166799,3.717989
134049,21,8,0.228506,3.353278
134049,21,11,0.278820,2.944394
134049,21,14,0.184989,3.107687
134049,21,17,0.136706,3.391078
134049,21,20,0.099165,3.466089
134049,21,21,0.103616,3.458145
134067,24,2,0.184907,4.109831
134067,24,5,0.254967,3.359046
134067,24,8,0.266747,3.317576
134067,24,11,0.284984,3.075424
134067,24,14,0.241798,3.063969
134067,24,17,0.239345,3.109037
134067,24,20,0.160637,3.310021
134067,24,23,0.143928,3.246337
134067,24,24,0.144142,3.227691
140006,15,2,0.308119,3.684593
140006,15,4,0.706931,2.305523
140006,15,6,0.740322,1.981057
140006,15,8,0.623323,2.101112
140006,15,10,0.706321,1.963752
140006,15,12,0.722503,1.910418
140006,15,14,0.696668,1.794749
140006,15,15,0.439984,2.308932
140088,22,2,0.246989,3.868999
140088,22,5,0.487725,2.786598
140088,22,8,0.535251,2.401212
140088,22,11,0.490963,2.575061
140088,22,14,0.331038,2.750757
140088,22,17,0.317147,2.779907
140088,22,20,0.336728,2.723016
140088,22,22,0.391968,2.495343
14085,15,2,0.113770,3.987102
14085,15,4,0.099955,3.598084
14085,15,6,0.127330,3.312626
14085,15,8,0.174219,3.082637
14085,15,10,0.189725,2.994994
14085,15,12,0.159120,3.060685
14085,15,14,0.168159,3.072246
14085,15,15,0.210585,3.123031
14092,18,2,0.049128,3.827044
14092,18,4,0.052916,3.568534
14092,18,6,0.063204,3.362783
14092,18,8,0.086273,3.228193
14092,18,10,0.389195,2.984379
14092,18,12,0.396734,2.989622
14092,18,14,0.381007,3.022630
14092,18,16,0.275377,3.117333
14092,18,18,0.378484,2.996772
141012,4,2,0.446097,2.313434
141012,4,3,0.368932,2.461617
141012,4,4,0.386408,2.317422
141048,7,2,0.490243,2.566017
141048,7,3,0.460332,2.698826
141048,7,4,0.461118,2.699360
141048,7,5,0.468666,2.621364
141048,7,6,0.508564,2.244824
141048,7,7,0.451298,2.414913
145059,31,2,0.158379,4.673592
145059,31,6,0.258836,3.496607
145059,31,10,0.277969,3.286211
145059,31,14,0.282020,3.225037
145059,31,18,0.301904,2.955406
145059,31,22,0.297700,2.945084
145059,31,26,0.228626,3.065987
145059,31,30,0.200217,3.047442
145059,31,31,0.197912,3.182093
145079,21,2,0.154730,3.877345
145079,21,5,0.262797,2.947673
145079,21,8,0.282634,2.952716
145079,21,11,0.308229,2.768023
145079,21,14,0.204461,3.023984
145079,21,17,0.177634,3.078210
145079,21,20,0.179812,3.018473
145079,21,21,0.191888,3.033239
146074,38,2,0.189785,4.626306
146074,38,6,0.303215,3.469689
146074,38,10,0.401558,2.984038
146074,38,14,0.460483,2.665041
146074,38,18,0.434950,2.647055
146074,38,22,0.391754,2.717279
146074,38,26,0.401257,2.682531
146074,38,30,0.359054,2.765673
146074,38,34,0.356685,2.644263
146074,38,38,0.404566,2.572591
147077,21,2,0.173743,4.272115
147077,21,5,0.213467,3.493797
147077,21,8,0.248835,3.175587
147077,21,11,0.281743,2.997997
147077,21,14,0.279983,2.916878
147077,21,17,0.245658,3.006848
147077,21,20,0.202445,3.090106
147077,21,21,0.208665,3.081101
147080,28,2,0.215379,3.974383
147080,28,5,0.276536,3.309298
147080,28,8,0.337720,3.056456
147080,28,11,0.292970,3.024628
147080,28,14,0.283897,3.039867
147080,28,17,0.296893,3.001381
147080,28,20,0.295551,2.937857
147080,28,23,0.251787,2.977351
147080,28,26,0.248707,3.017703
147080,28,28,0.200108,3.061896
15011,34,2,0.151068,4.524742
15011,34,6,0.241813,3.347215
15011,34,10,0.274248,3.259473
15011,34,14,0.301999,3.044720
15011,34,18,0.230458,3.141255
15011,34,22,0.267987,3.050648
15011,34,26,0.219608,3.084626
15011,34,30,0.225322,3.023066
15011,34,34,0.221422,3.005509
15062,16,2,0.255364,3.369158
15062,16,4,0.370006,2.628233
15062,16,6,0.453822,2.210111
15062,16,8,0.482408,2.129032
15062,16,10,0.436164,2.241650
15062,16,12,0.497602,2.228895
15062,16,14,0.337532,2.418407
15062,16,16,0.313783,2.569581
156054,44,2,0.082064,4.662280
156054,44,7,0.127382,3.770987
156054,44,12,0.106331,3.852096
156054,44,17,0.092136,3.962956
156054,44,22,0.112348,3.770111
156054,44,27,0.093727,3.876019
156054,44,32,0.084565,3.926145
156054,44,37,0.109832,3.715575
156054,44,42,0.097024,3.781075
156054,44,44,0.085023,3.805966
157032,12,2,0.377861,3.047112
157032,12,4,0.263652,2.815231
157032,12,6,0.386954,2.298085
157032,12,8,0.389168,2.214129
157032,12,10,0.260845,2.463625
157032,12,12,0.243246,2.387134
157087,28,2,0.123444,4.914323
157087,28,5,0.218005,3.886112
157087,28,8,0.248817,3.613567
157087,28,11,0.278362,3.169949
157087,28,14,0.249084,3.126566
157087,28,17,0.267813,3.021399
157087,28,20,0.263164,2.911203
157087,28,23,0.229663,2.940725
157087,28,26,0.199748,3.037688
157087,28,28,0.170177,3.070866
159002,19,2,0.095382,4.129668
159002,19,4,0.126311,3.605968
159002,19,6,0.201738,3.022246
159002,19,8,0.188853,3.198203
159002,19,10,0.206067,2.987308
159002,19,12,0.191600,3.043403
159002,19,14,0.195146,3.056146
159002,19,16,0.162582,3.073821
159002,19,18,0.153655,3.038568
159002,19,19,0.156234,3.029648
159022,7,2,0.436442,2.613854
159022,7,3,0.559228,1.888015
159022,7,4,0.474138,2.278276
159022,7,5,0.461498,2.245082
159022,7,6,0.461373,2.243195
159022,7,7,0.478824,2.221288
160006,18,2,0.169354,3.805683
160006,18,4,0.245539,3.198434
160006,18,6,0.330294,2.736062
160006,18,8,0.333887,2.775789
160006,18,10,0.336017,2.811856
160006,18,12,0.351124,2.590719
160006,18,14,0.241742,2.856515
160006,18,16,0.243474,2.755557
160006,18,18,0.190525,2.869517
16004,36,2,0.161885,4.470924
16004,36,6,0.314071,3.146041
16004,36,10,0.320329,3.078351
16004,36,14,0.318289,3.052080
16004,36,18,0.287726,2.961296
16004,36,22,0.306651,2.940075
16004,36,26,0.241030,3.047023
16004,36,30,0.224075,3.073487
16004,36,34,0.267698,2.973888
16004,36,36,0.166710,3.221845
160067,7,2,0.515176,2.671594
160067,7,3,0.542075,2.260755
160067,7,4,0.553402,2.168735
160067,7,5,0.592961,2.281510
160067,7,6,0.519916,2.472148
160067,7,7,0.580838,2.069023
16068,8,2,0.287081,2.783100
16068,8,3,0.316349,2.505752
16068,8,4,0.307732,2.601411
16068,8,5,0.221950,2.729474
16068,8,6,0.197639,2.686844
16068,8,7,0.197767,2.704159
16068,8,8,0.213787,2.663261
161045,9,2,0.627420,2.719153
161045,9,3,0.506987,2.060898
161045,9,4,0.332615,2.404517
161045,9,5,0.521335,1.854490
161045,9,6,0.393023,2.013289
161045,9,7,0.530059,1.826951
161045,9,8,0.550232,1.664177
161045,9,9,0.415808,1.957233
163004,21,2,0.163029,4.375433
163004,21,5,0.282942,3.200735
163004,21,8,0.293427,2.967722
163004,21,11,0.308071,2.917849
163004,21,14,0.296622,2.918267
163004,21,17,0.239732,2.970216
163004,21,20,0.214584,3.010979
163004,21,21,0.211837,2.968763
163096,16,2,0.217399,3.670742
163096,16,4,0.320052,2.937712
163096,16,6,0.333160,2.693534
163096,16,8,0.395025,2.492323
163096,16,10,0.387482,2.450417
163096,16,12,0.440036,2.246892
163096,16,14,0.399748,2.310200
163096,16,16,0.337479,2.488409
164046,5,2,0.401479,2.385180
164046,5,3,0.457475,1.776997
164046,5,4,0.479727,1.835643
164046,5,5,0.446143,1.912583
168084,14,2,0.216903,3.639068
168084,14,4,0.358021,2.601378
168084,14,6,0.326486,2.593505
168084,14,8,0.410281,2.222568
168084,14,10,0.346785,2.420276
168084,14,12,0.320076,2.401766
168084,14,14,0.291079,2.358808
17067,17,2,0.201902,4.038828
17067,17,4,0.373162,2.949333
17067,17,6,0.421066,2.748330
17067,17,8,0.438025,2.568898
17067,17,10,0.447036,2.526448
17067,17,12,0.429468,2.551123
17067,17,14,0.421666,2.504357
17067,17,16,0.358023,2.643659
17067,17,17,0.428682,2.483355
175083,8,2,0.200276,3.582044
175083,8,3,0.099185,3.367787
175083,8,4,0.330966,3.154845
175083,8,5,0.115647,3.241213
175083,8,6,0.265728,2.699546
175083,8,7,0.265074,2.695123
175083,8,8,0.398895,2.553264
176051,5,2,0.545035,1.970087
176051,5,3,0.470858,1.995682
176051,5,4,0.505832,1.955829
176051,5,5,0.529390,1.634274
179084,19,2,0.224900,3.188888
179084,19,4,0.325452,2.613439
179084,19,6,0.374474,2.510247
179084,19,8,0.456246,2.313832
179084,19,10,0.454765,2.341765
179084,19,12,0.516486,2.032922
179084,19,14,0.485259,2.162904
179084,19,16,0.377208,2.280414
179084,19,18,0.357688,2.329320
179084,19,19,0.358165,2.344152
181021,22,2,0.033303,4.777318
181021,22,5,0.075500,3.828306
181021,22,8,0.270116,3.521092
181021,22,11,0.325237,3.324901
181021,22,14,0.321741,3.289369
181021,22,17,0.311614,3.403112
181021,22,20,0.316551,3.255871
181021,22,22,0.309181,3.208919
183066,8,2,0.217967,3.095430
183066,8,3,0.238451,2.820464
183066,8,4,0.219608,2.806148
183066,8,5,0.233574,2.590288
183066,8,6,0.341245,2.288672
183066,8,7,0.315626,2.232640
183066,8,8,0.476001,2.252716
185092,20,2,0.230906,3.474569
185092,20,4,0.399476,2.391405
185092,20,6,0.494997,2.435086
185092,20,8,0.323010,2.547050
185092,20,10,0.431398,2.321307
185092,20,12,0.270605,2.618038
185092,20,14,0.238062,2.713007
185092,20,16,0.399391,2.389056
185092,20,18,0.303079,2.583705
185092,20,20,0.309006,2.468386
187058,22,2,0.121407,4.030707
187058,22,5,0.148396,3.540134
187058,22,8,0.147189,3.513837
187058,22,11,0.128085,3.525996
187058,22,14,0.122376,3.420950
187058,22,17,0.115493,3.380942
187058,22,20,0.242732,3.233065
187058,22,22,0.177831,3.403858
187099,29,2,0.077206,5.150181
187099,29,5,0.202921,3.768264
187099,29,8,0.193559,3.641744
187099,29,11,0.203788,3.658219
187099,29,14,0.197754,3.539632
187099,29,17,0.180637,3.552433
187099,29,20,0.191229,3.384772
187099,29,23,0.188894,3.515414
187099,29,26,0.153112,3.583625
187099,29,29,0.157445,3.522196
188025,42,2,0.103980,4.702683
188025,42,7,0.158219,3.801424
188025,42,12,0.163393,3.654738
188025,42,17,0.193634,3.469909
188025,42,22,0.181185,3.472429
188025,42,27,0.144312,3.542036
188025,42,32,0.142029,3.483501
188025,42,37,0.143692,3.413807
188025,42,42,0.144758,3.331687
189006,33,2,0.158575,4.253565
189006,33,6,0.221016,3.227619
189006,33,10,0.248946,3.017249
189006,33,14,0.248741,2.974205
189006,33,18,0.234349,3.009254
189006,33,22,0.254527,2.935421
189006,33,26,0.216986,2.947380
189006,33,30,0.171014,3.123578
189006,33,33,0.192284,3.068946
189013,23,2,0.112644,4.418098
189013,23,5,0.180845,3.446204
189013,23,8,0.353676,2.677500
189013,23,11,0.290569,2.698917
189013,23,14,0.258929,2.841968
189013,23,17,0.259997,2.745273
189013,23,20,0.325765,2.648378
189013,23,23,0.223374,2.914141
189029,22,2,0.199281,4.093291
189029,22,5,0.309962,3.061847
189029,22,8,0.419738,2.773216
189029,22,11,0.407604,2.443632
189029,22,14,0.251115,2.728363
189029,22,17,0.236362,2.630361
189029,22,20,0.221328,2.680118
189029,22,22,0.185603,2.775378
189096,25,2,0.117152,4.811166
189096,25,5,0.268315,3.385051
189096,25,8,0.294435,3.066967
189096,25,11,0.283336,3.062764
189096,25,14,0.258794,3.021716
189096,25,17,0.173989,3.180525
189096,25,20,0.180515,3.277477
189096,25,23,0.157283,3.296069
189096,25,25,0.151166,3.254123
196027,8,2,0.469676,2.275779
196027,8,3,0.454115,2.378986
196027,8,4,0.425264,2.492147
196027,8,5,0.483192,2.337985
196027,8,6,0.453046,2.436280
196027,8,7,0.408710,2.552729
196027,8,8,0.429808,2.483448
196040,56,2,0.082726,5.361291
196040,56,8,0.175361,3.659467
196040,56,14,0.167147,3.706494
196040,56,20,0.156766,3.742180
196040,56,26,0.145434,3.782241
196040,56,32,0.140905,3.834179
196040,56,38,0.136799,3.847997
196040,56,44,0.134246,3.833688
196040,56,50,0.118974,3.891749
196040,56,56,0.118579,3.900033
196062,8,2,0.314788,3.104033
196062,8,3,0.365304,2.683080
196062,8,4,0.333980,2.643033
196062,8,5,0.325904,2.688918
196062,8,6,0.310675,2.765761
196062,8,7,0.399133,2.455777
196062,8,8,0.441684,2.288516
196088,11,2,0.158683,3.684514
196088,11,4,0.186175,2.962730
196088,11,6,0.354483,2.992884
196088,11,8,0.149653,3.224068
196088,11,10,0.474013,2.745103
196088,11,11,0.476543,2.798104
198087,60,2,0.136952,4.514566
198087,60,8,0.238959,3.242610
198087,60,14,0.417455,2.833292
198087,60,20,0.294700,2.916072
198087,60,26,0.289258,2.924576
198087,60,32,0.295384,2.942156
198087,60,38,0.234542,3.093268
198087,60,44,0.208340,3.158677
198087,60,50,0.161803,3.329194
198087,60,56,0.169866,3.290269
198087,60,60,0.200245,3.213203
20069,15,2,0.216674,3.645522
20069,15,4,0.257231,3.181123
20069,15,6,0.298878,2.797310
20069,15,8,0.289784,2.757486
20069,15,10,0.316116,2.587424
20069,15,12,0.323435,2.434194
20069,15,14,0.269880,2.625257
20069,15,15,0.267611,2.582670
201080,19,2,0.312511,3.197020
201080,19,4,0.601744,2.241325
201080,19,6,0.647257,2.138228
201080,19,8,0.312349,2.569210
201080,19,10,0.346163,2.410065
201080,19,12,0.720273,2.066759
201080,19,14,0.300722,2.471719
201080,19,16,0.360367,2.315816
201080,19,18,0.365721,2.249113
201080,19,19,0.281425,2.447317
2018,14,2,0.238224,3.142711
2018,14,4,0.267889,2.969107
2018,14,6,0.316546,2.785318
2018,14,8,0.395161,2.557102
2018,14,10,0.280460,2.711117
2018,14,12,0.279170,2.626394
2018,14,14,0.295987,2.555402
202000,11,2,0.390703,2.765993
202000,11,4,0.530838,1.802658
202000,11,6,0.639863,1.692543
202000,11,8,0.405111,2.099659
202000,11,10,0.334277,2.236081
202000,11,11,0.402184,1.984039
206062,25,2,0.186348,4.061672
206062,25,5,0.232405,3.429171
206062,25,8,0.250019,3.061483
206062,25,11,0.270131,2.929825
206062,25,14,0.274388,2.936008
206062,25,17,0.293146,2.790641
206062,25,20,0.280913,2.749552
206062,25,23,0.256299,2.815250
206062,25,25,0.258163,2.753049
206097,19,2,0.140078,4.216123
206097,19,4,0.263083,3.305387
206097,19,6,0.184916,3.270156
206097,19,8,0.205611,3.090286
206097,19,10,0.194187,3.091475
206097,19,12,0.202681,3.120116
206097,19,14,0.172717,3.185036
206097,19,16,0.172019,3.078958
206097,19,18,0.168287,3.088221
206097,19,19,0.206035,2.975005
207038,18,2,0.139068,4.199255
207038,18,4,0.223422,3.519053
207038,18,6,0.212509,3.396773
207038,18,8,0.217631,3.326264
207038,18,10,0.212158,3.292988
207038,18,12,0.281373,2.996682
207038,18,14,0.234520,3.073655
207038,18,16,0.276826,2.975568
207038,18,18,0.237541,3.098719
207049,13,2,0.129228,4.157013
207049,13,4,0.243657,3.161742
207049,13,6,0.282130,2.857303
207049,13,8,0.309188,2.623107
207049,13,10,0.356396,2.590302
207049,13,12,0.349927,2.557807
207049,13,13,0.358584,2.430891
208078,12,2,0.073299,3.782658
208078,12,4,0.111386,3.338054
208078,12,6,0.247922,3.307084
208078,12,8,0.189256,3.260931
208078,12,10,0.236782,3.320627
208078,12,12,0.258645,3.197339
209021,10,2,0.217729,3.544158
209021,10,3,0.269403,3.349422
209021,10,4,0.287406,3.182050
209021,10,5,0.301177,3.099956
209021,10,6,0.309795,2.957725
209021,10,7,0.291458,2.948671
209021,10,8,0.291763,3.062372
209021,10,9,0.313206,2.886093
209021,10,10,0.305667,2.882937
217013,18,2,0.079102,4.146682
217013,18,4,0.099638,3.683983
217013,18,6,0.268258,3.377322
217013,18,8,0.240752,3.389497
217013,18,10,0.183217,3.514785
217013,18,12,0.248219,3.348763
217013,18,14,0.245728,3.253099
217013,18,16,0.249448,3.246763
217013,18,18,0.240278,3.214172
217090,13,2,0.167597,4.078363
217090,13,4,0.221769,3.423390
217090,13,6,0.262766,3.297455
217090,13,8,0.240247,3.361900
217090,13,10,0.285770,3.035364
217090,13,12,0.277692,3.147509
217090,13,13,0.354898,2.642643
220003,33,2,0.055631,4.728303
220003,33,6,0.103411,3.825612
220003,33,10,0.088805,3.884696
220003,33,14,0.104359,3.694243
220003,33,18,0.064259,3.806170
220003,33,22,0.065233,3.688375
220003,33,26,0.068027,3.615619
220003,33,30,0.059047,3.558551
220003,33,33,0.035820,3.634493
223004,18,2,0.141244,3.964635
223004,18,4,0.245466,3.142417
223004,18,6,0.299863,2.911576
223004,18,8,0.272919,2.982706
223004,18,10,0.222047,3.037324
223004,18,12,0.210019,3.047915
223004,18,14,0.245733,3.014353
223004,18,16,0.228665,2.996870
223004,18,18,0.206672,3.058575
223060,15,2,0.191695,3.471797
223060,15,4,0.299400,2.769068
223060,15,6,0.375767,2.332820
223060,15,8,0.337465,2.385528
223060,15,10,0.339058,2.436982
223060,15,12,0.242886,2.681971
223060,15,14,0.539053,2.327802
223060,15,15,0.245261,2.607771
225022,19,2,0.095343,3.644175
225022,19,4,0.113514,3.216400
225022,19,6,0.099211,3.259479
225022,19,8,0.137634,3.091082
225022,19,10,0.122217,3.106102
225022,19,12,0.115305,3.051551
225022,19,14,0.090700,3.194722
225022,19,16,0.068064,3.255716
225022,19,18,0.069816,3.278830
225022,19,19,0.064587,3.243335
226022,28,2,0.016888,4.882715
226022,28,5,0.053557,4.171082
226022,28,8,0.095185,3.682192
226022,28,11,0.076748,3.691368
226022,28,14,0.096705,3.541280
226022,28,17,0.076141,3.621130
226022,28,20,0.092783,3.460429
226022,28,23,0.329794,3.456178
226022,28,26,0.251315,3.530290
226022,28,28,0.314478,3.397410
226033,29,2,0.113212,4.261609
226033,29,5,0.122209,3.753386
226033,29,8,0.135376,3.624280
226033,29,11,0.138967,3.492830
226033,29,14,0.139067,3.483182
226033,29,17,0.147338,3.336529
226033,29,20,0.144014,3.296242
226033,29,23,0.124417,3.417842
226033,29,26,0.106666,3.450468
226033,29,29,0.106311,3.407759
226043,61,2,0.060400,6.073889
226043,61,9,0.086793,4.492459
226043,61,16,0.075506,4.473359
226043,61,23,0.076828,4.356763
226043,61,30,0.058821,4.361475
226043,61,37,0.035583,4.375818
226043,61,44,0.032795,4.335989
226043,61,51,0.055291,4.224441
226043,61,58,0.031338,4.250869
226043,61,61,0.026932,4.239931
226060,41,2,0.114224,4.790597
226060,41,7,0.209755,3.589670
226060,41,12,0.257451,3.320580
226060,41,17,0.239541,3.328875
226060,41,22,0.263626,3.189016
226060,41,27,0.235284,3.180790
226060,41,32,0.238492,3.135768
226060,41,37,0.196566,3.158591
226060,41,41,0.149021,3.286634
228076,22,2,0.276392,3.264194
228076,22,5,0.211983,3.111042
228076,22,8,0.285777,2.705573
228076,22,11,0.294006,2.662220
228076,22,14,0.290929,2.522175
228076,22,17,0.322839,2.431278
228076,22,20,0.213891,2.697886
228076,22,22,0.181064,2.793605
230063,33,2,0.119594,4.699812
230063,33,6,0.270244,3.470087
230063,33,10,0.258753,3.330780
230063,33,14,0.259496,3.220131
230063,33,18,0.195365,3.285995
230063,33,22,0.188859,3.280649
230063,33,26,0.183817,3.216072
230063,33,30,0.171900,3.189954
230063,33,33,0.149784,3.261142
230098,18,2,0.125173,4.527676
230098,18,4,0.203806,3.530932
230098,18,6,0.253052,3.220051
230098,18,8,0.260808,3.066703
230098,18,10,0.255862,2.994026
