id,k,eigs,ri,voi,duration,graphSize
100007,8,8,0.553413,1.703661,34.93631017114967,586042.0
100039,11,11,0.288486,2.534071,9.314374716952443,137176.0
100099,6,6,0.544829,1.945071,25.836020244052637,384915.0
10081,16,16,0.300920,2.484633,24.025753878057003,588313.0
101027,12,12,0.304399,2.266276,15.89655231591314,341084.0
101084,17,17,0.428939,2.477136,9.706856179982424,120587.0
102062,37,37,0.094744,3.845656,11.491339098196477,128250.0
103006,7,7,0.504224,2.490069,14.3091972398106,176657.0
103029,9,9,0.406460,2.316040,20.084639943903312,354305.0
103078,13,13,0.447046,2.590274,13.671072758035734,246926.0
104010,13,13,0.206917,3.314107,7.832760605029762,103591.0
104055,16,16,0.199969,2.694024,14.944076437037438,324834.0
105027,5,5,0.431979,2.198587,12.93443976691924,217321.0
106005,7,7,0.527137,1.925635,39.43844451406039,406519.0
106047,4,4,0.496527,2.151564,22.81177338398993,227958.0
107014,19,19,0.241236,2.998590,12.108958709985018,179659.0
107045,13,13,0.324797,2.699715,11.89503843197599,224054.0
107072,19,19,0.201852,2.968883,10.52386965113692,138669.0
108004,5,5,0.375514,2.290423,6.9921366651542485,87031.0
108036,14,14,0.247686,2.995686,11.977538201026618,183481.0
108069,3,3,0.605964,1.702418,11.528262885985896,135849.0
109055,3,3,0.536075,1.876183,22.624789134133607,197746.0
112056,4,4,0.700937,1.107945,35.40731540787965,398261.0
112090,25,25,0.197884,3.294824,12.406696339137852,166741.0
117025,20,20,0.249056,2.566850,14.898299660999328,353973.0
118015,37,37,0.160365,3.064661,19.90888696606271,415320.0
118031,23,23,0.256940,3.003702,16.586174652911723,361008.0
118072,15,15,0.250875,2.974767,16.393359130015597,334716.0
120003,29,29,0.257853,2.896472,26.95413925708272,658940.0
120093,36,36,0.191805,3.061469,27.025392121868208,708937.0
123057,15,15,0.359551,2.427283,12.036694297101349,230038.0
128035,43,43,0.189769,3.078010,23.42418895917945,364343.0
130014,7,7,0.372366,2.393405,15.374299891060218,270014.0
130066,11,11,0.372237,2.272007,15.538176262984052,331312.0
134049,21,21,0.096717,3.504572,9.254702411126344,133747.0
134067,24,24,0.154270,3.121270,11.206631740089506,130685.0
140006,15,15,0.650675,1.934125,26.40009640599601,649884.0
140088,22,22,0.263876,2.790874,31.1503203259781,838254.0
14085,15,15,0.210386,3.144723,11.27183377603069,208761.0
14092,18,18,0.383392,2.943430,10.515931400004774,216606.0
141012,4,4,0.386473,2.324444,10.294585314113649,188691.0
141048,7,7,0.513794,2.399024,12.58895462891087,200304.0
145059,31,31,0.172431,3.253597,17.902621815213934,256473.0
145079,21,21,0.332391,2.860830,13.445627199020237,282451.0
146074,38,38,0.415945,2.601536,31.131520941853523,664737.0
147077,21,21,0.225983,3.012035,11.684720245888457,185845.0
147080,28,28,0.266191,2.979254,13.36714322399348,172244.0
15011,34,34,0.241339,2.937108,19.21235761605203,306110.0
15062,16,16,0.321887,2.462023,11.309407657012343,198395.0
156054,44,44,0.092764,3.793387,25.32375098601915,582772.0
157032,12,12,0.272390,2.406030,25.76458103186451,558286.0
157087,28,28,0.163596,3.113930,21.38418591208756,358095.0
159002,19,19,0.171960,2.947893,19.24438082892448,480124.0
159022,7,7,0.453258,2.380007,24.700960288057104,715516.0
160006,18,18,0.227357,2.863222,19.473264592932537,388833.0
16004,36,36,0.151157,3.246642,15.467169336043298,172670.0
160067,7,7,0.581825,2.067913,23.78540358110331,501335.0
16068,8,8,0.211171,2.673928,11.9410325079225,235598.0
161045,9,9,0.541311,1.635975,35.64291875297204,855663.0
163004,21,21,0.210676,2.956761,20.16482975007966,408746.0
163096,16,16,0.505637,2.302778,10.895221482031047,202536.0
164046,5,5,0.432110,1.967609,21.926512646023184,396876.0
168084,14,14,0.312450,2.497277,19.905513050965965,364887.0
17067,17,17,0.408139,2.535707,17.259195789927617,412759.0
175083,8,8,0.457684,2.700107,11.614493113011122,116708.0
176051,5,5,0.529497,1.634056,68.04758790088817,592054.0
179084,19,19,0.382386,2.252638,23.926666805054992,648790.0
181021,22,22,0.303845,3.305625,18.89597327006049,432134.0
183066,8,8,0.325636,2.076151,24.59214127692394,352824.0
185092,20,20,0.291260,2.523633,29.961220927070823,755507.0
187058,22,22,0.253544,3.251965,11.458963348995894,175328.0
187099,29,29,0.171953,3.500126,9.912546762963755,133337.0
188025,42,42,0.137990,3.351200,17.946897816844285,332651.0
189006,33,33,0.198036,3.036525,23.180621847976,473946.0
189013,23,23,0.226830,2.893403,16.93463619519025,360310.0
189029,22,22,0.198665,2.780793,28.7171273259446,752329.0
189096,25,25,0.157053,3.292033,13.531692639924586,188389.0
196027,8,8,0.429288,2.483250,30.987373408162966,787756.0
196040,56,56,0.108458,3.898229,13.517057839781046,131167.0
196062,8,8,0.444499,2.282015,15.441199627937747,237694.0
196088,11,11,0.146888,3.355515,10.68904875102453,145156.0
198087,60,60,0.224408,3.120970,29.79610815504566,631818.0
20069,15,15,0.257484,2.617579,23.876953883096576,343822.0
201080,19,19,0.349148,2.276217,27.4337600490544,718641.0
2018,14,14,0.275983,2.513961,22.25775289000012,478142.0
202000,11,11,0.401934,1.985640,25.771476703928784,503537.0
206062,25,25,0.254677,2.813782,19.072132766013965,428973.0
206097,19,19,0.180587,3.019648,11.860016475897282,225739.0
207038,18,18,0.242372,2.959846,11.635126874083651,225389.0
207049,13,13,0.353912,2.466990,6.792370510054752,114550.0
208078,12,12,0.242773,3.195584,12.607439439976588,147134.0
209021,10,10,0.305563,2.883302,9.28811171092093,142667.0
217013,18,18,0.268750,3.163784,32.896159671014175,938046.0
217090,13,13,0.295162,2.901179,13.40698888991028,140307.0
220003,33,33,0.045771,3.625759,11.55102753918618,151475.0
223004,18,18,0.224230,2.917285,19.428586988942698,428343.0
223060,15,15,0.310558,2.474557,16.27366599207744,300246.0
225022,19,19,0.126192,3.057543,20.113852850859985,513656.0
226022,28,28,0.296299,3.420311,22.855444449931383,444602.0
226033,29,29,0.100141,3.421440,11.502749537816271,129247.0
226043,61,61,0.027941,4.214100,27.71996379387565,161407.0
226060,41,41,0.152509,3.268608,26.82285289489664,373252.0
228076,22,22,0.222640,2.677809,26.309675480937585,616955.0
230063,33,33,0.132574,3.281142,23.067759062862024,391691.0
230098,18,18,0.231734,2.940057,10.980586282908916,176263.0
23050,60,60,0.151785,3.324708,29.377380025107414,404753.0
232076,6,6,0.570917,2.141769,38.47131090587936,549614.0
235098,41,41,0.267668,2.835524,25.97311965306289,585842.0
238025,8,8,0.609226,2.068757,20.583836704026908,347322.0
243095,43,43,0.415452,2.800827,34.8749012988992,783372.0
246009,7,7,0.260071,2.104465,27.82776158885099,248835.0
247003,23,23,0.039882,3.581946,12.71064112498425,201317.0
247012,12,12,0.163175,2.898469,14.69132372410968,198581.0
249021,28,28,0.306571,3.051342,21.732553591951728,382864.0
250047,11,11,0.423879,2.550526,25.94349938398227,377173.0
250087,27,27,0.275402,2.699914,19.87072860216722,470804.0
253016,38,38,0.133696,3.502084,15.269558527041228,197034.0
253092,8,8,0.357097,2.755454,31.108229540055618,261422.0
257098,15,15,0.228658,2.937225,20.588927008910105,515612.0
258089,43,43,0.091338,3.651014,15.230722298845649,196052.0
259060,20,20,0.263130,2.902450,13.302006071899086,220038.0
267036,27,27,0.210418,3.141457,17.922521577915177,432976.0
268048,20,20,0.170690,3.224943,9.79787345114164,137947.0
268074,14,14,0.141438,3.521962,8.152343725087121,126083.0
277053,32,32,0.061212,3.616746,11.502855750033632,147167.0
279005,13,13,0.581099,1.496110,27.918074243003502,650178.0
28083,18,18,0.344418,2.414108,21.498218139866367,444234.0
281017,22,22,0.288302,2.576455,23.43434482300654,511081.0
285022,12,12,0.464790,2.112587,33.56731843203306,995986.0
288024,40,40,0.174511,3.356677,19.566806368995454,438611.0
289011,24,24,0.232216,3.299143,13.70298538194038,266321.0
290035,37,37,0.147559,3.244531,15.297436474822462,214127.0
